avances_id,accion_id,descripcion,fecha_corte,estado,porcentaje,tipo_calificacion
39,39,"REPORTE A SEPTIEMBRE 30 DE 2015 ACCIÓN CUMPLIDA Y EFICAZ - CERRADALa jornada de autoevaluación se realizó el día 29 de julio de 2015 con el Director Técnico de la DTP y los responsables o líderes principales de los componentes del proceso de factibilidad proyectos de la DTP. En este ejercicio se revisaron documentos del proceso tales como la caracterización  y los dos procedimientos que desarrollan el proceso y sus correspondientes indicadores y conforme a los análisis se identificaron No conformidades similares a las identificadas en la auditoría interna de la OCI, en lo que tiene que ver con la ausencia de documentos que permitan cumplir los requisitos de realización del producto ""Estructuración de Programas de Conservación de la Malla Vial""

Conforme a lo anterior, a las entrevistas realizadas en la reunión de seguimiento y a los registros entregados por la DTP se evidencia el cumplimiento de la acción correctiva y la eficacia lograda al cumplirse el objetivo formulado, teniendo en cuenta el razonable entendimiento del procedimiento de Acciones Correctivas y/o Preventivas y su procedimiento asociado el Plan de Mejoramiento Interno.",15/12/15,terminado,100,Cumplida
40,40,"REPORTE A SEPTIEMBRE 30 DE 2015 ACCIÓN CUMPLIDA Y EFICAZ - CERRADALa jornada de autoevaluación se realizó el día 29 de julio de 2015 con el Director Técnico de la DTP y los responsables o líderes principales de los componentes del proceso de factibilidad proyectos de la DTP. En este ejercicio se revisaron documentos del proceso tales como la caracterización  y los dos procedimientos que desarrollan el proceso y sus correspondientes indicadores y conforme a los análisis se identificaron No conformidades similares a las identificadas en la auditoría interna de la OCI, en lo que tiene que ver con la ausencia de documentos que permitan cumplir los requisitos de realización del producto ""Estructuración de Programas de Conservación de la Malla Vial""

Conforme a lo anterior, a las entrevistas realizadas en la reunión de seguimiento y a los registros entregados por la DTP se evidencia el cumplimiento de la acción correctiva y la eficacia lograda al cumplirse el objetivo formulado, teniendo en cuenta el razonable entendimiento del procedimiento de Acciones Correctivas y/o Preventivas y su procedimiento asociado el Plan de Mejoramiento Interno.",15/12/15,terminado,100,Cumplida
41,41,"el 24 de marzo de 2015, mediante visita realizada a la Oficina Asesora de Comunicaciones, se evidenció en el equipo de cómputo del Contratista Alejandro Rojas (ver acta No. 01 del 24/03/15), delegado por la Jefe de la OAC para gestionar la información y solicitudes que llegan a la dependencia,  archivo en Excel, con el tráfico  de información implementado, se efectuó seguimiento a todas las solicitudes de comunicación interna,  recibidas entre enero y febrero de 2015, evidenciando que resulta fácil realizar la trazabilidad en fechas, actividades y responsables de gestionar los requerimientos de divulgación. En dicho archivo, se observan las dependencias que solicitan, el responsable, el tipo de campaña, las fechas de ejecución, los responsables de diseñar y ejecutar, así como los vistos buenos de quienes supervisan y realizan seguimiento a la gestión por parte de la OAC, se realizó comparación contra los correos masivos guardados por la OCI para el período, encontrando que concuerda lo citado en archivo tráfico de comunicaciones.
No obstante, no se evidenciaron actas de reuniones internas del equipo de trabajo de la OAC, para lo que va corrido del año, que evidencien las acciones a tomar, el seguimiento a la gestión, y los compromisos del área. Sin embargo, el personal entrevistado (tres contratistas líderes de algunas actividades) manifiestan que tales reuniones si se llevan a cabo y que producto de ello, son las evidencias de la gestión adelantada a la fecha (piezas de comunicación interna y externa divulgadas, campañas internas y externas, comunicados de prensa, entre otros).

Mediante entrevista y revisión de soportes adjuntados, se evidenció que en la OAC se ha delegado y mantenido el rol de controlar y efectuar seguimiento a las solicitudes de elaboración y divulgación de piezas de comunicación interna, a través de un colaborador que consolida las solicitudes efectuadas por medio del formato FO-CO-01 “Elaboración de elementos de Divulgación” , por medio de las solicitudes que llegan a la dependencia a través del correo electrónico solicitudesoac@idu.gov.co, el cual fue creado a partir del 22 de mayo de 2015.

De las 83 solicitudes recibidas por la OAC desde el 05 de febrero de 2015 mediante el formato  FO-CO-01 “Elaboración elemento de Divulgación”, se revisaron 8 (9.6%) encontrando que se dio cumplimiento en tiempo de entrega, actividad a realizar y el trámite en general que se surtió para el efecto
Por lo anterior y para la presente acción se evidencia cumplimiento del 100% al corte de junio 30 de 2015..",15/12/15,terminado,100,Cumplida
42,42,"Se evidenció formato modificado, con información enfocada hacia la Asesoría Suministrar  por la OAC en el evento en que las áreas soliciten divulgación de información. El formato fue modificado tanto en el contenido de información, como en código FO-CO-01.

Se constató que el contrato 1547/2014 relacionado con el alquiler de equipos de video, se terminó y se encuentra en liquidación, no obstante, para efectos de dar continuidad a la gestión, se suscribió el contrato IDU-1459-2015, para el alquiler de equipos de video para divulgación de la gestión  de la entidad, como apoyo al fortalecimiento institucional, del cual  a la fecha de corte del presente documento, se cuenta con la carta de aceptación de la oferta presentada por el contratista dentro del proceso de selección SGGC-009-2015, con radicado No. DTPS20154151158321. Falta que el contratista allegue a la entidad, las pólizas y proceder a elaborar el acta de inicio. Lo que inidica cumplimiento del 100% de la acción correctiva.",15/12/15,terminado,100,Cumplida
43,43,"Mediante entrevista y seguimiento efectuado, se evidenció que a partir de febrero de 2015, es una sola personal a encargada de consolidar, gestionar y efectuar seguimiento al formato en el cual se hacen los requerimientos de comunicación interna en la entidad.",15/12/15,terminado,100,Cumplida
44,44,"Se evidenció acta de reunión de la OAC con fecha del 5 de febrero de 2015, en donde se socializa al equipo de trabajo del área especialmente a quienes reciben las solicitudes de divulgación de información, el nuevo formato y se capacita en su enfoque, utilización y forma de diligenciar",15/12/15,terminado,100,Cumplida
45,45,"Se evidenció que el 09 de febrero de 2015, fue divulgado a todo el  IDU, mediante correo electrónico masivo“Flash de Comunicaciones y/o mailing”, el nuevo formato, que da respuesta a la acción correctiva.",15/12/15,terminado,100,Cumplida
46,46,"1.Por medio del contrato 1547/2014, y el acta de inicio del 13 de enero de 2015, se evidencia el alquiler de equipos  para la dependencia, hecho que robustece la gestión de la misma y da respuesta efectiva a la acción planteada.",15/12/15,terminado,100,Cumplida
47,47,"2.Se evidencia que desde enero de 2015, se vincularon  por medio de contrato de prestación de servicios, personas idóneas con la formación, competencias y habilidades necesarias para dar respuesta tanto a las necesidades de la entidad, de la dependencia y de las acciones planteadas en el plan de mejoramiento, así:

a)Luisa Fernanda Abreo: Prestar servicios profesionales para apoyar la creación de estrategias creativas y  la redacción de textos publicitarios para ser usados en las piezas de divulgación que requiera el idu, en el marco de los planes, programas, procesos y proyectos encaminados al fortalecimiento Institucional para el mejoramiento de la gestión del IDU.

b)Andres Alejandro Rojas:Prestar servicios profesionales para la ilustración de piezas gráficas, de acuerdo con los requerimientos del IDU, tanto a nivel interno como externo, para la socialización de su gestión, de conformidad con las políticas establecidas, en el marco de los planes, programas, procesos, proyectos  encaminados al fortalecimiento institucional, para el mejoramiento de la gestión del IDU.

c) Jorge Andres Rodriguez:Prestar servicios profesionales especializados para el diseño e implementación de estrategias de difusión externa, que ayuden a la apertura de nuevos espacios de comunicación, fortaleciendo la divulgación y promoción de los planes, programas, proyectos y actividades del IDU a través de los canales virtuales y medios de comunicación, en el marco de los planes, programas, procesos y proyectos encaminados al fortalecimiento Institucional para el mejoramiento de la gestión del IDU.

d)Eliana Diaz:Prestar servicios profesionales para la planificación y formulación del proceso de comunicación interna del instituto, orientado al fortalecimiento de la cultura organizacional relacionada con el proyecto Metro, como parte de la construcción e integración de la Red Férrea como eje estructurador del Sistema de Transporte Público, en el marco de los planes, programas y proyectos encaminados a la infraestructura para el Sistema Integrado de Transporte Público.",15/12/15,terminado,100,Cumplida
48,48,"Se evidencia que para la primera semana de marzo, la OAC cuenta con dos equipos (Workstation) suministrados en calidad de préstamo por la STRT, con el fin de fortalecer la gestión de la OAC y dar respuesta efectiva y oportuna a las necesidades de comunicación tanto interna como externa de la entidad.",15/12/15,terminado,100,Cumplida
49,49,"Se evidenciarion actas de capacitación en las dos primeras semanas de febrero, dirigdas tanto a contratistas como a funcionarios de todas las dependencias del Idu",15/12/15,terminado,100,Cumplida
50,50,"Se evidenvió manual del SIG actualizado y publicado en la intranet, mediante la resolución 4440 del 26 de enero de 2015",15/12/15,terminado,100,Cumplida
51,51,"Al corte del 7 de abril, verificando las caracterizaciones publicadas en la intranet, se evidenció que la matriz de requisitos la cual se encuentra mediante link asociado a las cartatcerizaciones no se ha actualizado y no se encueentra controlada por el SIG (no presenta código ni versión).
Al corte de junio 30 de 2015, se videnció que el documento matriz de requisitos es controlado desde el listado maestro de documentos y presenta código y verisión, sin embargo al constatar la aplicación y verificando una a una las 22 caracterizaciones, se observó que el documento asociado mediante link y que corresponde a matriz de requisitos no está codificado ni presenta versión. De igual manera para 5 de 22 procesos  no es posible acceder mediante link a la matriz de requisitos. Por lo anterior la acción se presenta como no cumplida. A corte de septiembre 30 de 2015, se evidenció que la matriz de requisitos está debidamente controlada desde el SGC y codificada, con versión. Lo que inidica que se cumplió la acción.",15/12/15,terminado,100,Cumplida
52,52,"Se evidencia en los listados de asistencia de la sensibilizacióon al SIG dirigida a funcionarios y contratistas, socialziación de caracterizaciones de procesos y elementos estratégicos.",15/12/15,terminado,100,Cumplida
53,53,Se evidenció procedimiento de revisión gerencial Actualizado.,15/12/15,terminado,100,Cumplida
54,54,,15/12/15,terminado,100,Cumplida
55,55,Se remitieron las presentaciones correspondientes,15/12/15,terminado,100,Cumplida
56,56,"El área reportó el cambio del alcance de la acción en mayo de 2015, determinando que sería la inclusión en el Normograma de la Caracterización correspondiente.",15/12/15,terminado,100,Cumplida
57,57,Se remitieron las presentaciones correspondientes,15/12/15,terminado,100,Cumplida
58,58,"Observación: La socialización se realizara en dos momentos a traves del Flash IDU a toda la entidad. Y a los participantes del comité de conciliación donde se presenta la estrategia de prevención del daño antijurídico.Mediante seguimiento realizado el 30 de junio de 2015, a través del memorando 20151350194123 se declaro cerrada ésta acción correctiva.",15/12/15,terminado,100,Cumplida
59,59,Seguimiento a la Acción: Semestralmente,15/12/15,terminado,100,Cumplida
60,60,"Seguimiento: Trimestral         /  La circular se encuentra en elaboración por parte de un abogado del área, quien es el encargado de verificar la instrucción y su posterior circular para se publicada en el mes de mayo

Para este tema se han llevado a cabo reuniones periódicas para establecer los términos de cumplimiento de la norma y de calidad. Mediante memorando 20151350194123 del 30 de junio de 2015 se realizó seguimineto y se dio por cerrada la acción.",15/12/15,terminado,100,Cumplida
61,61,"Seguimiento: Trimestral         /  La circular se encuentra en elaboración por parte de un abogado deL área, quien es el encargado de verificar la instrucción y su posterior circular para se publicada en el mes de mayo

Para este tema se han llevado a cabo reuniones periódicas para establecer los términos de cumplimiento de la norma y de calidad. Mediante seguimineto realizado el 30 de junio de 2015, a través del memorando 20151350194123 se declaro cerrada ésta acción correctiva",15/12/15,terminado,100,Cumplida
62,62,Mediante  radicado N° 20154050085483 la Dirección Técnica de Predios - DTDP remitió el formato FO-GL-02 NORMOGRAMA a la Oficina Aseora de Planeación para su publicación en la intranet,15/12/15,terminado,100,Cumplida
63,63,Con memorando N° 20153250113673 se solicitó a la Oficina Asesora de Planeación la revisión y aprobación de la documentación requerida por la DTDP con el fin de que la información divulgada y manipulada por los servidores públicos de la Dependencia este actualizada y vigente,15/12/15,terminado,100,Cumplida
64,64,"Mediante memorando 20153250113673 la DTDP solicito a la Oficina Asesora de Planeación, en esperea de respuesta por parte del área",15/12/15,terminado,100,En Tiempo
65,65,Mediante memorando 20153250197413 del 2 de julio de 2015  la DTDP informo que se ha digitilazado 1528 expedientes.,15/12/15,terminado,100,En Tiempo
66,66,Mediante memeorando 20153250174093 la DTDP realizó la devolución de los expedientes a la DTGJ co el fin de completar en debida forma la documentación,15/12/15,terminado,100,En Tiempo
67,67,Mediante memeorando 20153250174093 la DTDP realizó la devolución de los expedientes a la DTGJ co el fin de completar en debida forma la documentación,15/12/15,terminado,100,En Tiempo
68,68,"Mediante memorando con radicado 20151350212643 del 10 de julio, se dio por cerrada esta acción  correspondiente al Plan de Mejoramiento",15/12/15,terminado,100,Cumplida
69,69,"Mediante memorando con radicado 20151350212643 del 10 de julio, se dio por cerrada esta acción  correspondiente al Plan de Mejoramiento",15/12/15,terminado,100,Cumplida
70,70,"Mediante memorando con radicado 20151350212643 del 10 de julio, se dio por cerrada esta acción  correspondiente al Plan de Mejoramiento",15/12/15,terminado,100,Cumplida
71,71,"Mediante memorando con radicado 20151350293413 del 6 de octubre de 2015, se dio por cerrada esta acción  correspondiente al Plan de Mejoramiento",15/12/15,terminado,100,Cumplida
72,72,"Mediante memorando con radicado 20151350293413 del 6 de octubre de 2015, se dio por cerrada esta acción  correspondiente al Plan de Mejoramiento",15/12/15,terminado,100,Cumplida
73,73,"Mediante memorando con radicado 20151350293413 del 6 de octubre de 2015, se dio por cerrada esta acción  correspondiente al Plan de Mejoramiento",15/12/15,terminado,100,Cumplida
74,74,"Mediante memorando con radicado 20151350212643 del 10 de julio la OCI, dio por cerrada esta acción  correspondiente al Plan de Mejoramiento",15/12/15,terminado,100,Cumplida
75,75,"Mediante memorando con radicado 20151350212643 del 10 de julio la OCI, dio por cerrada esta acción  correspondiente al Plan de Mejoramiento",15/12/15,terminado,100,Cumplida
76,76,"Mediante memorando con radicado 20151350212643 del 10 de julio la OCI, dio por cerrada esta acción  correspondiente al Plan de Mejoramiento",15/12/15,terminado,100,Cumplida
77,77,"Mediante memorando con radicado 20151350212643 del 10 de julio, se dio por cerrada esta acción  correspondiente al Plan de Mejoramiento",15/12/15,terminado,100,Cumplida
78,78,"Mediante memorando con radicado 20151350212643 del 10 de julio, se dio por cerrada esta acción  correspondiente al Plan de Mejoramiento",15/12/15,terminado,100,Cumplida
79,79,"Mediante memorando con radicado 20151350212643 del 10 de julio la OCI, dio por cerrada esta acción  correspondiente al Plan de Mejoramiento",15/12/15,terminado,100,Cumplida
80,80,EN TIEMPO,15/12/15,terminado,100,En Tiempo
81,81,"Los formatos: FO-DP-02 INFORME SEGUIMIENTO AL DISEÑO DE PROYECTOS V_1.0, y Acta: 4-MIN-C-M-09 ACTA DE SEGUIMIENTO AL CONTRATO, se socializaron en reunión realizada el 18 de diciembre de 2014, como consta en el Acta de reunión No. 1 y en la lista de asistencia, adjuntas. Esto fue verificado mediante memorando con radicado 20153150170993 del 5 de junio de 2015",15/12/15,terminado,100,Cumplida
82,82,EN TIEMPO,15/12/15,terminado,100,En Tiempo
83,83,"El normograma fue actualizado, en octubre de 2014 y en mayo de 2015. Mediante los memorandos DTD 20143150607503 y DTD 20153150135163, adjuntos, las actualizaciones mencionadas, fueron enviadas a la Subdirección General Jurídica. Esto fue verificado mediante memorando con radicado 20153150170993 del 5 de junio de 2015",15/12/15,terminado,100,Cumplida
84,84,"En el pliego de condiciones de los procesos estructurados en el presente año, se han tenido en cuenta las directrices impartidas, en la aplicación de la GUIN02 COORDINACION_IDU_ESP_Y_TIC_EN_PROYECTOS_DE_INFRAESTRUCTURA_V_1 0”.
La GUIN02 CORDINACION_IDU_ESP_Y_TIC_EN_PROYECTOS_DE_INFRAESTRUCTURA _V_1 0., fue socializada en reunión realizada el 19 de febrero de 2015, de la cual, se adjunta la respectiva lista de asistencia. Esto fue verificado mediante memorando con radicado 20153150170993 del 5 de junio de 2015",15/12/15,terminado,100,Cumplida
85,85,EN TIEMPO,15/12/15,terminado,100,En Tiempo
86,86,EN TIEMPO,15/12/15,terminado,100,En Tiempo
87,87,"En reunión realizada el 13 de febrero de 2015, se socializó la misión, la visión, los objetivos y la ubicación en la intranet; se adjunta la lista de asistencia de las personas que asistieron a dicha reunión. Esto fue verificado mediante memorando con radicado 20153150170993 del 5 de junio de 2015",15/12/15,terminado,100,Cumplida
88,88,"En reunión realizada el 13 de febrero de 2015, se socializó el Sistema de Gestión de Calidad; se adjunta la lista de asistencia de las personas que asistieron a dicha reunión. Esto fue verificado mediante memorando con radicado 20153150170993 del 5 de junio de 2015",15/12/15,terminado,100,Cumplida
89,89,"En reunión realizada el 18 de diciembre de 2014, fue socializada la Caracterización del Proceso Diseño de Proyectos, y los procedimientos y formatos que hacen parte de esta Dirección Técnica; se adjunta el Acta de reunión No. 1 y la lista asistencia correspondiente. Esto fue verificado mediante memorando con radicado 20153150170993 del 5 de junio de 2015",15/12/15,terminado,100,Cumplida
90,90,"·         A la fecha, se pudo establecer que mediante Acta N°01 del 10 de agosto de 2015, se realizó socialización del Procedimiento PR-EMG-27 (este no corresponde con el Procedimiento Control de Producto y Servicio No Conforme); la designación que aparece publicada en la Intranet corresponde al código PR-AC-05, Procedimiento Control del Servicio o Producto No Conforme. Sin embargo, se evidenció que en dicha Acta se hace una explicación del funcionamiento del Subsistema de Calidad; se define que es un Producto No Conforme; se da a conocer los campos de aplicación y se enfatiza en la importancia del producto NO Conforme, se identifican las oportunidades de mejora para fortalecer el Sistema en función de los productos o servicios de la entidad.",15/12/15,en_progreso,50,No Cumplida
91,91,"• A la fecha, se pudo establecer que mediante Acta N°01 del 10 de agosto de 2015, se realizó igualmente la socialización del Procedimiento PRMC-115 PROCEDIMIENTO DE ACCIONES PREVENTIVAS Y/O CORRECTIVAS; en ella participaron la mayoría de funcionarios que hacen parte de la Dirección Técnica de Diseño de Proyectos.

A través de esta socialización, el área se permite determinar, evaluar e implementar acciones que lleven a eliminar las causas de las no conformidades reales y/o potenciales, a fin de establecer los planes de acción correspondientes, que permitan prevenir que se presentes o vuelvan a ocurrir durante el desempeño del Sistema Integrado de Gestión.

Por lo anterior, se pudo establecer que la acción propuesta por el área, fue cumplida en un 100%, estableciendo que fue eficaz e implementada cumpliendo con los objetivos propuestos; por lo anterior se da cierre a la presente acción.",15/12/15,terminado,100,Cumplida
92,92,"Con memorando STRH-20155160022053 del 15 de enero de 2015 se envió la instrucción a la funcionaria encargada de coordinar el debido diligenciamiento de los formatos, así mismo, se actualizó el formato FO-GAF-097 (Ruta de seguimiento a posesiones) el cual quedó registrado como el Formato FO-TH-23.",15/12/15,terminado,100,Cumplida
93,93,"Con memorando STRH-20155160022053 del 15 de enero de 2015 se envió la instrucción a la funcionaria encargada de coordinar el debido diligenciamiento de los formatos, así mismo, se actualizó el formato FO-GAF-097 (Ruta de seguimiento a posesiones) el cual quedó registrado como el Formato FO-TH-23.",15/12/15,terminado,100,Cumplida
94,94,"La STRH realizó el 17 de diciembre de 2014 una socialización con 23 funcionarios del área, que incluía un taller sobre Plataforma Estratégica y Caracterización del Proceso de Gestión Humana, con un ejercicio de memorización. Adicionalmente, con memorando 20155160053733 del 13 de febrero de 2015, se solicitó a la Oficina Asesora de Planeación realizar una capacitación con retroalimentación y evaluación de los asistentes sobre el tema de misión, visión y política de calidad.",15/12/15,terminado,100,Cumplida
95,95,"La STRH realizó el 17 de diciembre de 2014 una socialización con 23 funcionarios del área, que incluía un taller sobre Plataforma Estratégica y Caracterización del Proceso de Gestión Humana, con un ejercicio de memorización. Adicionalmente, con memorando 20155160053733 del 13 de febrero de 2015, se solicitó a la Oficina Asesora de Planeación realizar una capacitación con retroalimentación y evaluación de los asistentes sobre el tema de misión, visión y política de calidad.",15/12/15,terminado,100,Cumplida
96,96,"Se solicitó con el memorando 20155160053733 del 13 de febrero de 2015, la actualización del formato de posesión FO-TH-23, con una casilla que evidencie la capacitación en este tema.",15/12/15,terminado,100,Cumplida
97,97,"Debido a que el proceso de contratación sobre clima organizacional se declaró desierto en primera oportunidad, lo cual impidió que se cumpliera con las metas planteadas, se procedió nuevamente a realizar el segundo proceso de contratación, el cual fue adjudicado a la firma B & B CONSULTORES PARA EL DESARROLLO DEL POTENCIAL HUMANO EU, mediante contrato 1894 de 2014, dicho contrato se comenzó a ejecutar en diciembre de 2014 y tiene un plazo de ejecución por siete meses.",15/12/15,terminado,100,Cumplida
98,98,"Mediante memorando 20153350269673, se solicita realizar una modificacion al plan de gestion documental, y te debo remitir el nuevo cuadro con los compromisos",15/12/15,terminado,100,Cumplida
99,99,Se solicita mediente memorando 20153350260043,15/12/15,terminado,100,Cumplida
100,100,Se solicita mediente memorando  20153350258483,15/12/15,terminado,100,Cumplida
101,101,Se solicita mediente memorando 20153350260043,15/12/15,terminado,100,Cumplida
102,102,,15/12/15,terminado,100,Cumplida
103,103,,15/12/15,terminado,100,Cumplida
104,104,,15/12/15,terminado,100,Cumplida
105,105,,15/12/15,terminado,100,En Tiempo
106,106,"La obligación de generar la base de datos por parte de la STRT es temporal, miestras que se ajusta la posibilidad de generar el reporte desde la aplicación.",15/12/15,terminado,100,En Tiempo
107,107,,15/12/15,terminado,100,En Tiempo
108,108,,15/12/15,terminado,100,En Tiempo
109,109,,15/12/15,terminado,100,En Tiempo
110,110,"En correo electrónico de la STRT a la OAO en fecha  22 de mayo de 2015, 8:50 se solicitó la capacitación, sin obtener respuesta.",15/12/15,en_progreso,50,No Cumplida
111,111,"No se realizó la sensibilización, luego no hay elementos para el analísis",15/12/15,en_progreso,50,No Cumplida
112,112,"El responsable de registro de eventos, debe revisar tres (3) veces al día los reportes de la herramienta de monitoreo a fin registrarlos según se indique en la instrucción dada por el coordinador de mesa de servicios",15/12/15,terminado,100,En Tiempo
113,113,,15/12/15,terminado,100,En Tiempo
114,114,,15/12/15,terminado,100,En Tiempo
115,115,,15/12/15,terminado,100,En Tiempo
116,116,,15/12/15,terminado,100,En Tiempo
117,117,Se realizán comites internos y se dejan soportados en las actas de segimientos sobre los temas tratados,15/12/15,terminado,100,Cumplida
118,118,Se elaboró un instructivo y se divulgo en los comites de sgeuimiento interno que realiza la STRT,15/12/15,terminado,100,Cumplida
119,119,,15/12/15,terminado,100,Cumplida
120,120,"Se encuentra publicado en el SECOP el procesos IDU-SASI-SGGC-008-2015 cuyo objeto es “Servicio de mantenimiento preventivo y correctivo, suministro de repuestos y mano de obra especializada para las plataformas de procesamiento, almacenamiento y  comunicaciones del IDU”.",15/12/15,terminado,100,Cumplida
121,121,,15/12/15,terminado,100,Cumplida
122,122,Se realizán comites internos y se dejan soportados en las actas de segimientos sobre los temas tratados,15/12/15,terminado,100,Cumplida
123,123,EL AUDITOR NO REPORTA,15/12/15,en_progreso,50,No Cumplida
124,124,,15/12/15,terminado,100,En Tiempo
125,125,,15/12/15,terminado,100,En Tiempo
126,126,,15/12/15,terminado,100,Cumplida
127,127,,15/12/15,terminado,100,Cumplida
128,128,,15/12/15,terminado,100,Cumplida
129,129,,15/12/15,terminado,100,En Tiempo
130,130,,15/12/15,terminado,100,Cumplida
131,131,,15/12/15,terminado,100,Cumplida
132,132,,15/12/15,terminado,100,Cumplida
133,133,,15/12/15,en_progreso,50,No Cumplida
134,134,,15/12/15,en_progreso,50,No Cumplida
135,135,,15/12/15,terminado,100,Cumplida
136,136,,15/12/15,terminado,100,Cumplida
137,137,,15/12/15,terminado,100,Cumplida
138,138,,15/12/15,terminado,100,Cumplida
139,139,,15/12/15,terminado,100,En Tiempo
140,140,,15/12/15,terminado,100,En Tiempo
141,141,,15/12/15,terminado,100,Cumplida
142,142,,15/12/15,terminado,100,Cumplida
143,143,"Mediante memorando 20154350194033 del 30 de junio, la DTGC envío los soportes de las acciones desarrolladas. Se realizan modificaciones correspondientes a los contratos de obra e interventoría 2014, los cuales aplica la Ley 1682 de 2013 “Por la cual se adoptan medidas y disposiciones para los proyectos de infraestructura de transporte y se conceden facultades extraordinarias”.

Se encuentran actualizadas las minutas de los contratos de obra e interventoría 2015 incluyendo en la cláusula de interpretación del contrato el parágrafo mediante el cual se señala la aplicabilidad de la ley de Infraestructura.",15/12/15,terminado,100,Cumplida
144,144,"Se realiza capacitación y unificación de criterios frente a cada uno de los criterios del SIAC. Para lo cual se adjunto mediante correo electrónico del 10 de julio de 2015 los soprtes: las actas de asistencia, acta de reunión,",15/12/15,terminado,100,Cumplida
145,145,"Se elaboró el nuevo Reglamento del Comité el cual fue aprobado mediante Resolución 38528 del 28 de mayo de 2015. Por otra parte, se verificó las actas desde enero de 2014 a Julio de 2015, encontrandose todas firmadas por los participes  de el Comité en mención.",15/12/15,terminado,100,Cumplida
146,146,"Se elaboró el nuevo Reglamento del Comité el cual fue aprobado mediante Resolución 38528 del 28 de mayo de 2015. Por otra parte, se verificó que a periodicidad con la que esta sesionando el Comité es mensual de acuerdo a la nueva reglamentación y de conformidad a las actas soportes.",15/12/15,terminado,100,Cumplida
147,147,"La DTPS envío mediante memorando 20154150243333 del 18 de agosto de 2015 a la Oficina Asesora de Planeación el Procedimiento Concurso de Méritos: Abierto o con Precalificación, con código PR-GC-04 versió 7. Se verificó con el área el Procedimiento enviado donde consta la inclusión de las políticas con respecto a los tiempos.",15/12/15,en_progreso,50,No Cumplida
148,148,"Las actas se encuentran  al día y estan archivadas en los expedientes creados en ORFEO  con acceso para dos personas de área, la Directora y dos profesionales de planta.
En orfeo se crearon los los siguientes expedientes:
 201441502020000001E actas comité de adjudicaciones 2014
 201441502060000001E actas comiite de contratación 2014
 201541502060000001E actas comité de contratación 2015",15/12/15,terminado,100,Cumplida
149,149,"Pavel Evelio Pinto Agamez, la Cartilla de Gestión Predial y Reasentamiento Social versión 1.0 fue publicada el día 30 de marzo de 2015",15/12/15,terminado,100,Cumplida
150,150,"Raul Ernesto Solano Ocampo, la documentación externa que maneja la entidad esta representada en un listado maestro de documentos externos anexos a dicha herramienta",15/12/15,terminado,100,Cumplida
151,151,"Roberto Carlos Aleman, actualizar el procedimiento de control de registros en sus puntos donde se establezacn cada una de las etapas del seguimiento de la aprobación documental",15/12/15,terminado,100,Cumplida
152,152,Documento actualizado versión 5.0,15/12/15,terminado,100,Cumplida
153,153,Se crea formato FO-PE-07 V1.0 de hoja de vida de indicadores,15/12/15,terminado,100,Cumplida
154,154,La socialización del formato FO-PE-07 V1.0 de hoja de vida de indicadores se realiza 25 de febrero de 2015,15/12/15,terminado,100,Cumplida
155,155,A la fecha se cuenta con el 100% de las caracterizaciones de productos y/ servicios documentadas. Las que se encuentran formalizadas están a disposición en la intranet del Instituto dentro del proceso al que pertenecen en el ítem CARACTERIZACIONES.,15/12/15,terminado,100,Cumplida
156,156,"La oficina Asesora de Planeación elaboró, divulgó y socializó el formato FO-EC-89 informe de gestión por proceso e indicadores V 1.0. Con corte a 30 de julio se solicitó el diligenciamiento del mismo a los líderes de los procesos, los resultados presentados en los informes recibidos se emplearon como entrada para el informe de revisión por la Dirección vigencia primero de enero a 30 de junio de 2015.",15/12/15,terminado,100,Cumplida
157,157,,15/12/15,terminado,100,En Tiempo
158,158,DTE 20152150195373,15/12/15,terminado,100,Cumplida
159,159,DTE 20152150195373,15/12/15,terminado,100,Cumplida
160,160,DTE 20152150195373,15/12/15,terminado,100,Cumplida
161,161,DTE 20152150195373,15/12/15,terminado,100,Cumplida
162,162,DTE 20152150195373,15/12/15,terminado,100,Cumplida
163,163,"Mediante memorando con Radicado 20151350287743 del 30 de septiembre de 2015 se dio por cerrada esta acción correspondiente al Plan de Mejoramiento. A la fecha, se pudo establecer que se realizó ajuste a la Caracterización del Proceso de Diseño de Proyectos; dentro de éste, fueron definidas las actividades críticas correspondientes al diseño de proyectos, para efectuar una revisión y validación apropiadas para la elaboración de Estudios y Diseños detallados de los proyectos.
Dentro de la Caracterización correspondiente, para la actividad N°4, se hace referencia a la verificación y aprobación de los productos correspondientes a los Estudios y Diseños; en ella se hace evidencia que la revisión, verificación y validación de los estudios y diseños es realizada por la interventoría o supervisión si la hay, obtenido las respectivas aprobaciones pertinentes.
Por lo anterior, se pudo establecer que la acción propuesta por el área, fue cumplida en un 100%, estableciendo que fue eficaz e implementada cumpliendo con los objetivos propuestos; por lo anterior se da cierre a la presente acción.",15/12/15,terminado,100,Cumplida
