hallazgo_id,plan_id,auditor,name_hallazgo,capitulo,dependencia,descripcion,causa,efecto
74,19,pwherrer1,"Hallazgo No.10: Consultada la información disponible sobre el proceso, la documentación y registros en medio físico y en medio magnético suministrada durante la auditoría, así como el análisis de las declaraciones suministradas por los entrevistados, se evidenció que no están especificadas claramente las actividades y registros a través de las cuales se cumplen o se homologan los requisitos 7.3.4 Revisión del diseño y desarrollo, 7.3.5 Verificación del diseño y desarrollo y 7.3.6 Validación del diseño y desarrollo en la ejecución de los productos 2, 4, 5 y 6 contenidos en la caracterización del proceso factibilidad de proyectos, que corresponden a “Elaborar los programas y priorizar las intervenciones de mantenimiento”, “adquirir información primaria”; “ejecutar y elaborar los estudios de factibilidad” y “tramitar la reserva vial y estudio de tránsito” respectivamente.",,DTP,"Hallazgo No.10: Consultada la información disponible sobre el proceso, la documentación y registros en medio físico y en medio magnético suministrada durante la auditoría, así como el análisis de las declaraciones suministradas por los entrevistados, se evidenció que no están especificadas claramente las actividades y registros a través de las cuales se cumplen o se homologan los requisitos 7.3.4 Revisión del diseño y desarrollo, 7.3.5 Verificación del diseño y desarrollo y 7.3.6 Validación del diseño y desarrollo en la ejecución de los productos 2, 4, 5 y 6 contenidos en la caracterización del proceso factibilidad de proyectos, que corresponden a “Elaborar los programas y priorizar las intervenciones de mantenimiento”, “adquirir información primaria”; “ejecutar y elaborar los estudios de factibilidad” y “tramitar la reserva vial y estudio de tránsito” respectivamente.","No existe documentación en donde se especifique claramente la responsabilidad de la revisión, validación y verificación de los productos elaborados.",
75,19,pwherrer1,"Hallazgo No. 14: Frente a la caracterización y actividades claves del proceso, analizados los documentos suministrados se evidencia que a través de ellos se documenta razonablemente la actividad de factibilidad de proyectos viales. No obstante en lo que tiene que ver con la actividad de “Elaboración de programas y priorización de intervenciones de mantenimiento, rehabilitación y reconstrucción” no está documentado el instrumento que le permita asegurarse de una eficaz planificación, operación y control, dado que las actividades se realizan conforme al conocimiento y competencia de los profesionales que gestionan el producto. Por lo anterior se identifica una No conformidad, en lo que al cumplimiento del requisito 4.2.1 (d) Generalidades - Gestión Documental, dado que no se dispone de los documentos requeridos por el proceso para el cumplimiento de sus funciones y que le permitan asegurarse de la eficaz planificación, operación y control.",,DTP,"Hallazgo No. 14: Frente a la caracterización y actividades claves del proceso, analizados los documentos suministrados se evidencia que a través de ellos se documenta razonablemente la actividad de factibilidad de proyectos viales. No obstante en lo que tiene que ver con la actividad de “Elaboración de programas y priorización de intervenciones de mantenimiento, rehabilitación y reconstrucción” no está documentado el instrumento que le permita asegurarse de una eficaz planificación, operación y control, dado que las actividades se realizan conforme al conocimiento y competencia de los profesionales que gestionan el producto. Por lo anterior se identifica una No conformidad, en lo que al cumplimiento del requisito 4.2.1 (d) Generalidades - Gestión Documental, dado que no se dispone de los documentos requeridos por el proceso para el cumplimiento de sus funciones y que le permitan asegurarse de la eficaz planificación, operación y control.",No existe documentación adoptada en donde se establezcan los requisitos para la estructuración de programas de conservación y donde se definan los responsables de la revisión y aprobación,
76,19,pwherrer1,"Hallazgo No. 18: Se evidenció en el proceso Factibilidad de Proyectos que para el 100% de los productos de factibilidad revisados en la auditoría, se recibieron observaciones sobre solicitud de ajustes, asociadas a la no conformidad del producto, en lo que a Estudios de Factibilidad se refiere.
Si bien es cierto, la entidad tiene documentado el procedimiento de Control de Producto No Conforme, en el proceso de Factibilidad de Proyectos no se identifican los productos no conformes, aunque si se hacen las correcciones correspondientes. En síntesis no se tiene implementado el procedimiento por lo cual se incumple el requisito 8.3 Control del producto y/o servicio no conforme, en lo que hace referencia a que la entidad debe asegurarse de que el producto y/o servicio que no sea conforme con los requisitos establecidos, se identifica y controla para prevenir su uso o entrega no intencionados.",,DTP,"Hallazgo No. 18: Se evidenció en el proceso Factibilidad de Proyectos que para el 100% de los productos de factibilidad revisados en la auditoría, se recibieron observaciones sobre solicitud de ajustes, asociadas a la no conformidad del producto, en lo que a Estudios de Factibilidad se refiere.
Si bien es cierto, la entidad tiene documentado el procedimiento de Control de Producto No Conforme, en el proceso de Factibilidad de Proyectos no se identifican los productos no conformes, aunque si se hacen las correcciones correspondientes. En síntesis no se tiene implementado el procedimiento por lo cual se incumple el requisito 8.3 Control del producto y/o servicio no conforme, en lo que hace referencia a que la entidad debe asegurarse de que el producto y/o servicio que no sea conforme con los requisitos establecidos, se identifica y controla para prevenir su uso o entrega no intencionados.","No existe un procedimiento o documentación donde se especifique el requerimiento de incluir el cuadro de control de versiones
No existe documentación en donde se especifique claramente la responsabilidad de la revisión, validación y verificación de los productos elaborados.",
77,19,pwherrer1,"Hallazgo No. 4. Una vez analizada la documentación y registros entregados (documento de estructuración y priorización de proyectos de conservación para la vigencia 2014, matriz orden de elegibilidad conservación, memorandos dirigidos a DTM) así como la explicación de actividades para elaborar los programas de conservación de la infraestructura (mantenimiento, rehabilitación, reconstrucción) realizada durante la entrevista, se evidenció que para la actividad 2 “elaborar los programas y
priorizar las intervenciones de mantenimiento, rehabilitación y reconstrucción” del proceso factibilidad de proyectos, no se cumple lo establecido en el requisito “7.2.1 determinación de los requisitos relacionados con el producto y/o servicio”, toda vez que ninguno de ellos determina específicamente los requisitos para elaborar el producto asociado con esta actividad del proceso.",,DTP,"Hallazgo No. 4. Una vez analizada la documentación y registros entregados (documento de estructuración y priorización de proyectos de conservación para la vigencia 2014, matriz orden de elegibilidad conservación, memorandos dirigidos a DTM) así como la explicación de actividades para elaborar los programas de conservación de la infraestructura (mantenimiento, rehabilitación, reconstrucción) realizada durante la entrevista, se evidenció que para la actividad 2 “elaborar los programas y
priorizar las intervenciones de mantenimiento, rehabilitación y reconstrucción” del proceso factibilidad de proyectos, no se cumple lo establecido en el requisito “7.2.1 determinación de los requisitos relacionados con el producto y/o servicio”, toda vez que ninguno de ellos determina específicamente los requisitos para elaborar el producto asociado con esta actividad del proceso.",No existe documentación adoptada en donde se establezcan los requisitos para la estructuración de programas de conservación y donde se definan los responsables de la revisión y aprobación,
78,19,pwherrer1,"Hallazgo No. 6. En las evidencias: actas de comité de conservación de 2014, acta plan de acción de emergencias, mapa malla vial y documento ""programa para la conservación de la malla vial, espacio público asociado para la ciudad de Bogotá, fase II vigencia 2014"", actas de comité de seguimiento SGDU y actas de reuniones de trabajo con los urbanistas que lideran la ejecución del producto Estudio de factibilidad; se observó que existe ausencia de responsabilidades para la revisión de los requisitos relacionados con los productos: “programas de conservación de la infraestructura (mantenimiento, rehabilitación, reconstrucción)” asociado con la actividad 2 del proceso y el producto estudios de factibilidad asociado con la actividad 5, incumpliéndose lo establecido en los numerales: “7.2.2 Revisión de los requisitos relacionados con el producto y/o servicio” que determina que la entidad debe revisar los requisitos relacionados con el producto y/o servicio. Y “5.5.1 Responsabilidad y autoridad”. En donde se establece que la alta dirección debe asegurarse de que las responsabilidades y autoridades están definidas y son comunicadas dentro de la entidad.",,DTP,"Hallazgo No. 6. En las evidencias: actas de comité de conservación de 2014, acta plan de acción de emergencias, mapa malla vial y documento ""programa para la conservación de la malla vial, espacio público asociado para la ciudad de Bogotá, fase II vigencia 2014"", actas de comité de seguimiento SGDU y actas de reuniones de trabajo con los urbanistas que lideran la ejecución del producto Estudio de factibilidad; se observó que existe ausencia de responsabilidades para la revisión de los requisitos relacionados con los productos: “programas de conservación de la infraestructura (mantenimiento, rehabilitación, reconstrucción)” asociado con la actividad 2 del proceso y el producto estudios de factibilidad asociado con la actividad 5, incumpliéndose lo establecido en los numerales: “7.2.2 Revisión de los requisitos relacionados con el producto y/o servicio” que determina que la entidad debe revisar los requisitos relacionados con el producto y/o servicio. Y “5.5.1 Responsabilidad y autoridad”. En donde se establece que la alta dirección debe asegurarse de que las responsabilidades y autoridades están definidas y son comunicadas dentro de la entidad.",No existe documentación adoptada en donde se establezcan los requisitos para la estructuración de programas de conservación y donde se definan los responsables de la revisión y aprobación,
79,19,pwherrer1,"Hallazgo No.10: Consultada la información disponible sobre el proceso, la documentación y registros en medio físico y en medio magnético suministrada durante la auditoría, así como el análisis de las declaraciones suministradas por los entrevistados, se evidenció que no están especificadas claramente las actividades y registros a través de las cuales se cumplen o se homologan los requisitos 7.3.4 Revisión del diseño y desarrollo, 7.3.5 Verificación del diseño y desarrollo y 7.3.6 Validación del diseño y desarrollo en la ejecución de los productos 2, 4, 5 y 6 contenidos en la caracterización del proceso factibilidad de proyectos, que corresponden a “Elaborar los programas y priorizar las intervenciones de mantenimiento”, “adquirir información primaria”; “ejecutar y elaborar los estudios de factibilidad” y “tramitar la reserva vial y estudio de tránsito” respectivamente.",,DTP,"Hallazgo No.10: Consultada la información disponible sobre el proceso, la documentación y registros en medio físico y en medio magnético suministrada durante la auditoría, así como el análisis de las declaraciones suministradas por los entrevistados, se evidenció que no están especificadas claramente las actividades y registros a través de las cuales se cumplen o se homologan los requisitos 7.3.4 Revisión del diseño y desarrollo, 7.3.5 Verificación del diseño y desarrollo y 7.3.6 Validación del diseño y desarrollo en la ejecución de los productos 2, 4, 5 y 6 contenidos en la caracterización del proceso factibilidad de proyectos, que corresponden a “Elaborar los programas y priorizar las intervenciones de mantenimiento”, “adquirir información primaria”; “ejecutar y elaborar los estudios de factibilidad” y “tramitar la reserva vial y estudio de tránsito” respectivamente.","No existe documentación en donde se especifique claramente la responsabilidad de la revisión, validación y verificación de los productos elaborados.",
80,19,pwherrer1,"Hallazgo No. 14: Frente a la caracterización y actividades claves del proceso, analizados los documentos suministrados se evidencia que a través de ellos se documenta razonablemente la actividad de factibilidad de proyectos viales. No obstante en lo que tiene que ver con la actividad de “Elaboración de programas y priorización de intervenciones de mantenimiento, rehabilitación y reconstrucción” no está documentado el instrumento que le permita asegurarse de una eficaz planificación, operación y control, dado que las actividades se realizan conforme al conocimiento y competencia de los profesionales que gestionan el producto. Por lo anterior se identifica una No conformidad, en lo que al cumplimiento del requisito 4.2.1 (d) Generalidades - Gestión Documental, dado que no se dispone de los documentos requeridos por el proceso para el cumplimiento de sus funciones y que le permitan asegurarse de la eficaz planificación, operación y control.",,DTP,"Hallazgo No. 14: Frente a la caracterización y actividades claves del proceso, analizados los documentos suministrados se evidencia que a través de ellos se documenta razonablemente la actividad de factibilidad de proyectos viales. No obstante en lo que tiene que ver con la actividad de “Elaboración de programas y priorización de intervenciones de mantenimiento, rehabilitación y reconstrucción” no está documentado el instrumento que le permita asegurarse de una eficaz planificación, operación y control, dado que las actividades se realizan conforme al conocimiento y competencia de los profesionales que gestionan el producto. Por lo anterior se identifica una No conformidad, en lo que al cumplimiento del requisito 4.2.1 (d) Generalidades - Gestión Documental, dado que no se dispone de los documentos requeridos por el proceso para el cumplimiento de sus funciones y que le permitan asegurarse de la eficaz planificación, operación y control.",No existe documentación adoptada en donde se establezcan los requisitos para la estructuración de programas de conservación y donde se definan los responsables de la revisión y aprobación,
81,19,pwherrer1,"Hallazgo No. 18: Se evidenció en el proceso Factibilidad de Proyectos que para el 100% de los productos de factibilidad revisados en la auditoría, se recibieron observaciones sobre solicitud de ajustes, asociadas a la no conformidad del producto, en lo que a Estudios de Factibilidad se refiere. Si bien es cierto, la entidad tiene documentado el procedimiento de Control de Producto No Conforme, en el proceso de Factibilidad de Proyectos no se identifican los productos no conformes, aunque si se hacen las correcciones correspondientes. En síntesis no se tiene implementado el procedimiento por lo cual se incumple el requisito 8.3 Control del producto y/o servicio no conforme, en lo que hace referencia a que la entidad debe asegurarse de que el producto y/o servicio que no sea conforme con los requisitos establecidos, se identifica y controla para prevenir su uso o entrega no intencionados.",,DTP,"Hallazgo No. 18: Se evidenció en el proceso Factibilidad de Proyectos que para el 100% de los productos de factibilidad revisados en la auditoría, se recibieron observaciones sobre solicitud de ajustes, asociadas a la no conformidad del producto, en lo que a Estudios de Factibilidad se refiere. Si bien es cierto, la entidad tiene documentado el procedimiento de Control de Producto No Conforme, en el proceso de Factibilidad de Proyectos no se identifican los productos no conformes, aunque si se hacen las correcciones correspondientes. En síntesis no se tiene implementado el procedimiento por lo cual se incumple el requisito 8.3 Control del producto y/o servicio no conforme, en lo que hace referencia a que la entidad debe asegurarse de que el producto y/o servicio que no sea conforme con los requisitos establecidos, se identifica y controla para prevenir su uso o entrega no intencionados.","No existe un procedimiento o documentación donde se especifique el requerimiento de incluir el cuadro de control de versiones
No existe documentación en donde se especifique claramente la responsabilidad de la revisión, validación y verificación de los productos elaborados.",
82,20,phpulido1,"No se evidencia revisión aleatoria a la calidad de las respuestas a las peticiones durante el año 2014,  incumpliendo lo observado por el manual de derechos de petición (pág. 29), afectando el cumplimiento del numeral 7.2.3 al no contar con disposiciones eficaces para determinar la calidad de la información dada a la ciudadanía.",,OAC,"No se evidencia revisión aleatoria a la calidad de las respuestas a las peticiones durante el año 2014,  incumpliendo lo observado por el manual de derechos de petición (pág. 29), afectando el cumplimiento del numeral 7.2.3 al no contar con disposiciones eficaces para determinar la calidad de la información dada a la ciudadanía.","La revisión aleatoria a la calidad de la respuesta se hace mediante la encuesta de satisfacción, pues la OTC no está en la capacidad de valorar la calidad de cada una de las respuestas que salen del Instituto. Se requiere tener a tiempo la base de datos consoidada de los derechos de petición que ingresan por el sistema de correspondencia Orfeo para definir una muestra para aplicar la encuesta.",
83,20,phpulido1,"No se evidencia un análisis de datos y toma de acciones de mejora frente a los informes 2014 que genera el grupo de Seguimiento sobre la percepción ciudadana frente a los diferentes trámites y servicios y proyectos misionales, incumpliendo lo requerido en el numeral 8.4 al no realizar el ánalisis de datos para evaluar donde realizar la mejora continua de la eficacia, eficiencia y efectividad sobre la información de la satisfacción del cliente.",,OAC,"No se evidencia un análisis de datos y toma de acciones de mejora frente a los informes 2014 que genera el grupo de Seguimiento sobre la percepción ciudadana frente a los diferentes trámites y servicios y proyectos misionales, incumpliendo lo requerido en el numeral 8.4 al no realizar el ánalisis de datos para evaluar donde realizar la mejora continua de la eficacia, eficiencia y efectividad sobre la información de la satisfacción del cliente.",Aunque los informes son remitidos a la Dirección General se requiere mayor divulgación y documentar las acciones de mejora tomadas frente a sus resultados.,
84,20,phpulido1,"No se evidencia aplicación del procedimiento de Acciones Correctivas y Preventivas durante el año 2014, ni el uso de los formatos allí solicitados",,OAC,"No se evidencia aplicación del procedimiento de Acciones Correctivas y Preventivas durante el año 2014, ni el uso de los formatos allí solicitados",Se ha dejado de evidenciar o documentar las acciones de mejora que se toman en la OTC,
85,21,phpulido1,"No se evidencia que la Entidad analice los datos apropiados para demostrar la conveniencia, adecuación, eficacia, eficiencia y efectividad del sistema de gestión de la calidad con el fin de determinar la mejora continua del mismo.",,OAP,"No se evidencia que la Entidad analice los datos apropiados para demostrar la conveniencia, adecuación, eficacia, eficiencia y efectividad del sistema de gestión de la calidad con el fin de determinar la mejora continua del mismo.",No se cuenta con mecanismos para analizar los datos resultado del seguimiento y la medición de la satisfacción ciudadana.,
86,22,phpulido1,Se evidencia que para algunos casos la entidad no asegura la implementación de disposiciones eficaces para la comunicación con los clientes y el manejo de los datos personales,,OTC,Se evidencia que para algunos casos la entidad no asegura la implementación de disposiciones eficaces para la comunicación con los clientes y el manejo de los datos personales,"Falta de socialización de la política de Protección de Datos Personales del IDU, formalizada mediante la Circular No. 19 de del 26 de Diciembre de 2013.",
87,23,pwherrer1,No se asegura la planificación y control del diseño y desarrollo de los productos/servicios resultantes en el proceso de diseño de proyectos. Incumpliendo requisito 7.3 de la norma.,,DTPS,No se asegura la planificación y control del diseño y desarrollo de los productos/servicios resultantes en el proceso de diseño de proyectos. Incumpliendo requisito 7.3 de la norma.,"Las plantillas de planos generados mediante sistemas de información, no cuentan con campos de revisión y verificación.",
88,24,cldiazra1,"Se evidencia que algunos de los procedimientos asociados al Proceso de Gestión Ambiental, Calidad y S&SO se encuentran desactualizados pues presentan normativa derogada",,OAP,"Se evidencia que algunos de los procedimientos asociados al Proceso de Gestión Ambiental, Calidad y S&SO se encuentran desactualizados pues presentan normativa derogada","Documentos como procedimientos, formatos, manuales de gestión ambiental  obsoletos",
89,24,cldiazra1,"b) Por otra parte se evidenció desactualización del normograma publicado en la intranet y asociado al proceso de Gestión Ambiental, Calidad y S&SO toda vez que no presenta los Decretos: 1072 de 26 de mayo 2015 (por el cual se expide Decreto único  Reglamentario  del Sector Trabajo) y 1443 de 31 de julio de 2014 (Por el cual se dictan disposiciones  para la implementación del Sistema de Gestión  de la Seguridad y Salud en el Trabajo (SG-SST). De igual forma dicho normograma no enuncia ninguna normatividad en materia de Salud y Seguridad en el Trabajo.",,OAP,"b) Por otra parte se evidenció desactualización del normograma publicado en la intranet y asociado al proceso de Gestión Ambiental, Calidad y S&SO toda vez que no presenta los Decretos: 1072 de 26 de mayo 2015 (por el cual se expide Decreto único  Reglamentario  del Sector Trabajo) y 1443 de 31 de julio de 2014 (Por el cual se dictan disposiciones  para la implementación del Sistema de Gestión  de la Seguridad y Salud en el Trabajo (SG-SST). De igual forma dicho normograma no enuncia ninguna normatividad en materia de Salud y Seguridad en el Trabajo.","Existe un proyecto para actualizar la página  web y la intranet, pero se encuentra en implementación, lo que genera información duplicada .",
90,24,cldiazra1,"Se evidenció debilidad en el control de los documentos del Sistema, toda vez que existe duplicidad de información puesto que por dos rutas diferentes en la intranet se encuentra documentación e información de los subsistemas actualizada y obsoleta.",,OAP,"Se evidenció debilidad en el control de los documentos del Sistema, toda vez que existe duplicidad de información puesto que por dos rutas diferentes en la intranet se encuentra documentación e información de los subsistemas actualizada y obsoleta.","Existe un proyecto para actualizar la página  web y la intranet, pero se encuentra en implementación, lo que genera información duplicada  o desactualizada.",
91,24,cldiazra1,No se evidenció documento y/o procedimiento implementado que describa la forma como la entidad fomenta la participación y consulta de los trabajadores (funcionarios y contratistas) en: La identificación de peligros valoración de riesgos y determinación de controles investigación de incidentes desarrollo de las políticas y objetivos de S&SO.,,OAP,No se evidenció documento y/o procedimiento implementado que describa la forma como la entidad fomenta la participación y consulta de los trabajadores (funcionarios y contratistas) en: La identificación de peligros valoración de riesgos y determinación de controles investigación de incidentes desarrollo de las políticas y objetivos de S&SO.,"1) Existe un procedimiento para nombrar  los representantes de los trabajadores  al comité paritario de seguridad y salud en el trabajo, quienes deben informar a sus compañeros pero es probable que no se cumpla esta actividad.  2) Además se han socializado los procedimientos de SST pero lógicamente existen pocos funcionarios.",
92,24,cldiazra1,Se evidenció que debilidad en controles que garanticen el cumplimiento de los requerimientos establecidos en el numeral 6 del Plan de Emergencias y Contingencias IDU para todas las Sedes PL-AC-01 Versión 1.0 que determina los recursos físicos en cada piso como es el caso de las camillas y los botiquines toda vez que no se cumple con la totalidad de los elementos mencionados en dicho Plan.,,OAP,Se evidenció que debilidad en controles que garanticen el cumplimiento de los requerimientos establecidos en el numeral 6 del Plan de Emergencias y Contingencias IDU para todas las Sedes PL-AC-01 Versión 1.0 que determina los recursos físicos en cada piso como es el caso de las camillas y los botiquines toda vez que no se cumple con la totalidad de los elementos mencionados en dicho Plan.,1) Se han utilizado algunos elementos de los botiquines  sin autorización  o reporte para que sean nuevamente dotados. 2) No se compraron todos los elementos mencionados en el plan de mejoramiento. 3) Algunas pocas camillas (3) no cumplieron con las normas actuales. 4) No se definió responsable  de inventario de elementos de dotación.,
93,24,cldiazra1,No se encontró publicado en ninguna de las sedes el reglamento de Higiene y Seguridad Industrial del IDU tampoco se evidenciaron registros de socialización ni capacitaciones a los colaboradores del IDU tal y como  lo demanda la Resolución 2400 de 1979.  Adicionalmente se evidenció debilidad en los colaboradores entrevistados que forman parte de los procesos: Gestión Social y Participación Ciudadana Ejecución de Obras Conservación de la infraestructura y Mejoramiento Continuo (OAP y OCD) frente al conocimiento de la matriz de riesgos laborales de su área y a las directrices de Gestión Ambiental y S&SO.,,OAP,No se encontró publicado en ninguna de las sedes el reglamento de Higiene y Seguridad Industrial del IDU tampoco se evidenciaron registros de socialización ni capacitaciones a los colaboradores del IDU tal y como  lo demanda la Resolución 2400 de 1979. Adicionalmente se evidenció debilidad en los colaboradores entrevistados que forman parte de los procesos: Gestión Social y Participación Ciudadana Ejecución de Obras Conservación de la infraestructura y Mejoramiento Continuo (OAP y OCD) frente al conocimiento de la matriz de riesgos laborales de su área y a las directrices de Gestión Ambiental y S&SO.,1) Debido a las remodelaciones y adecuaciones fueron desmontados los recuadros que estaban visibles en las diferentes sedes.  2) Cierta aprensión para asistir a capacitaciones  y socialización  de temas de SST. 3) Los funcionarios nuevos no están suficientemente informados.,
94,25,cldiazra1,"No  se  evidenció  que  se  hayan  tomado  acciones  correctivas y/o  preventivas  a partir  de  los  resultados  obtenidos  por  las  encuestas  y  los  cuales  se  dieron  a conocer a las diferentes áreas, dentro de los Comités Gobierno en Línea.",,OTC,"No  se  evidenció  que  se  hayan  tomado  acciones  correctivas y/o  preventivas  a partir  de  los  resultados  obtenidos  por  las  encuestas  y  los  cuales  se  dieron  a conocer a las diferentes áreas, dentro de los Comités Gobierno en Línea.",No se deja soporte claro en las actas del comité GEL de los resultados de las encuestas de satisfacción,
95,25,cldiazra1,"No se evidenciaron procedimientos documentados que establezcan claramente las actividades  y  responsables  frente  a  la  Gestión  Social  en  cada  etapa  de  los diferentes proyectos de desarrollo urbano, que realizan las áreas técnicas",,OTC,"No se evidenciaron procedimientos documentados que establezcan claramente las actividades  y  responsables  frente  a  la  Gestión  Social  en  cada  etapa  de  los diferentes proyectos de desarrollo urbano, que realizan las áreas técnicas",La OTC es el lider del proceso pero tiene que contar con el Vo Bo de las áreas misionales porque ellas son las que deben implementarlo.,
96,26,peussaga1,Tramitar dentro del  término normativo las solicitudes de concepto que realicen las distintas áreas de la entidad.,,SGJ,Tramitar dentro del  término normativo las solicitudes de concepto que realicen las distintas áreas de la entidad.,"No existen controles de advertencia suficientes,  que alerten la expedición de los conceptos jurídicos fuera de los 30 días hábiles establecidos en la meta de indciadores.",
97,26,peussaga1,Asegurar que el trámite y negación de las solicitudes de concepto estén ajustadas al Memorando de Instrucción Jurídica Interna 20124050224703 y  la Circular No. 6 del 31 de marzo de 2014,,SGJ,Asegurar que el trámite y negación de las solicitudes de concepto estén ajustadas al Memorando de Instrucción Jurídica Interna 20124050224703 y  la Circular No. 6 del 31 de marzo de 2014,"Solicitudes de concepto jurídicos a nivel directivo, en reuniones o comités de manera verbal.",
98,26,peussaga1,Tramitar dentro del  término normativo las solicitudes de concepto que realicen las distintas áreas de la entidad.,,SGJ,Tramitar dentro del  término normativo las solicitudes de concepto que realicen las distintas áreas de la entidad.,"No existen controles de advertencia suficientes,  que alerten la expedición de los conceptos jurídicos fuera de los 30 días hábiles establecidos en la meta de indciadores.",
99,26,peussaga1,Asegurar que el trámite y negación de las solicitudes de concepto estén ajustadas al Memorando de Instrucción Jurídica Interna 20124050224703 y  la Circular No. 6 del 31 de marzo de 2014,,SGJ,Asegurar que el trámite y negación de las solicitudes de concepto estén ajustadas al Memorando de Instrucción Jurídica Interna 20124050224703 y  la Circular No. 6 del 31 de marzo de 2014,"Solicitudes de concepto jurídicos a nivel directivo, en reuniones o comités de manera verbal.",
100,26,peussaga1,Incumplimiento de los tiempos establecidos para elaborar y expedir la Instrucción Jurídica que contiene la estrategia de prevención aprobada por el Comité de Conciliación.,,SGJ,Incumplimiento de los tiempos establecidos para elaborar y expedir la Instrucción Jurídica que contiene la estrategia de prevención aprobada por el Comité de Conciliación.,"Se encontró que las instrucciones jurídicas que se señalan como emitidas fuera de termino, se estudiaron en el marco del Procedimiento de Liquidación de Contratos y solo hasta que este fue aprobado, se expidió el Instructivo Jurídicio a fin que los linemientos jurídicos de la Entidad  se complementarán armonicamnete y especialemte que fueran concordantes. ",
101,26,peussaga1,"No se realiza seguimiento a la ejecución y cumplimiento de las estrategias de daño antijurídico implementadas, según lo descrito en el procedimiento. ",,SGJ,"No se realiza seguimiento a la ejecución y cumplimiento de las estrategias de daño antijurídico implementadas, según lo descrito en el procedimiento. ","Dificultad para realizar el seguimiento a la ejecución de la estrategia, por no contar con indicadores que midan el cumplimiento de la misma. ",
102,26,peussaga1,No se está realizando la publicación en flash IDU del cumplimiento de las estrategias de daño antijurídico implementadas. ,,SGJ,No se está realizando la publicación en flash IDU del cumplimiento de las estrategias de daño antijurídico implementadas. ,"No se cuenta con información específica que refleje el cumplimiento de la estrategia, pues a pesar de solicitar información a las diferentes áreas, no se midió por parte de estas el resultado ni se allegaron soportes que así lo evidenciaran.",
103,26,peussaga1,La normatividad aplicable al procedimiento se encuentra desactualizada y se deben incluir otras normas vigentes.,,SGJ,La normatividad aplicable al procedimiento se encuentra desactualizada y se deben incluir otras normas vigentes., Falta actualizar a 2016 la normatividad Interna y Externa respecto al tema.,
104,27,cldiazra1,"En el seguimiento al Plan de Mejoramiento Interno se ha identificado que una cantidad importante de las acciones correctivas formuladas por las dependencias del IDU, presentan información inconsistente.",,OCI,"En el seguimiento al Plan de Mejoramiento Interno se ha identificado que una cantidad importante de las acciones correctivas formuladas por las dependencias del IDU, presentan información inconsistente.","Recientemente no se ha depurado el plan de mejoramiento interno, realizando análisis de antigüedad y/o pertinencia de las acciones abiertas.",
105,27,cldiazra1,"Las áreas no tienen claros sus compromisos en lo que tiene que ver con los Planes de Mejoramiento Internos, impactando negativamente al proceso de mejoramiento continuo.",,OCI,"Las áreas no tienen claros sus compromisos en lo que tiene que ver con los Planes de Mejoramiento Internos, impactando negativamente al proceso de mejoramiento continuo.",Que la gestión de los planes de mejoramiento es dispendiosa y genera desgaste administrativo.,
106,28,plleiva1,Solicitar la socialización y capacitación de los procedimientos de otras áreas que se aplican en la DTC,,DTC,Solicitar la socialización y capacitación de los procedimientos de otras áreas que se aplican en la DTC,"Falta de capacitación e inducción de los miembros de la DTC, STEST y STESV",
107,28,plleiva1,"En la autoevaluación de algunos criterios del Planear la STRH se autocalificó ""Casi Siempre"" entre otros: Plan de acción  Acuerdos de Gestión Evaluación del Desempeño Indicadores etc.",,STRH,"En la autoevaluación de algunos criterios del Planear la STRH se autocalificó ""Casi Siempre"" entre otros: Plan de acción  Acuerdos de Gestión Evaluación del Desempeño Indicadores etc.",Los instrumentos así como algunas directrices para formular el Plan de Acción Indicadores Acuerdos de Gestión entre otros generalmente se emiten en la misma vigencia en que deben diligenciarse.,
108,29,pfgaravi1,"En la autoevaluación de algunos criterios del Hacer la STRH se autocalificó ""Casi Siempre"" entre otros: 2. Ejecución de actividades definidas en planes programas etc. 3. Gestión frente a problemas fallas y riesgos. 4. Ejecución oportuna de procesos de contratación.",,STRH,"En la autoevaluación de algunos criterios del Hacer la STRH se autocalificó ""Casi Siempre"" entre otros: 2. Ejecución de actividades definidas en planes programas etc. 3. Gestión frente a problemas fallas y riesgos. 4. Ejecución oportuna de procesos de contratación.",Decisiones de terceros que afectan los planes del área,
109,29,pfgaravi1,"En la autoevaluación de algunos criterios del Verificar la STRH se autocalificó ""Casi Siempre"" entre otros: 2. Seguimiento comités. 3 a 3 b 3 c 3 d Seguimiento productos planes programas proyectos trámites y servicios",,STRH,"En la autoevaluación de algunos criterios del Verificar la STRH se autocalificó ""Casi Siempre"" entre otros: 2. Seguimiento comités. 3 a 3 b 3 c 3 d Seguimiento productos planes programas proyectos trámites y servicios",Se realizan seguimientos pero no son suficientes o no se diligencian los registros correspondientes,
110,29,pfgaravi1,"En la autoevaluación de algunos criterios del Mejorar la STRH se autocalificó ""Casi Siempre"" en el registro de las acciones correctivas y/o preventivas que se generan de manera autónoma",,STRH,"En la autoevaluación de algunos criterios del Mejorar la STRH se autocalificó ""Casi Siempre"" en el registro de las acciones correctivas y/o preventivas que se generan de manera autónoma",Insuficiente socialización del procedimiento de acciones correctivas y/o preventivas y los correspondientes formatos,
