hallazgo_id,plan_id,auditor,name_hallazgo,capitulo,dependencia,descripcion,causa,efecto
57,12,pcbaraja1,2.4.1.2 Hallazgo Administrativo por la ausencia,2,OCI,2.4.1.2 Hallazgo Administrativo por la ausencia de soportes en algunos contratos del prestación de servicios.,"Como resultado de la evaluación a los contratos de prestación de servicios, se encontró  que algunos contratos como el IDU-2191-2013 suscrito con Diana Carolina Sánchez Ardila, no soportan la hoja de vida ni tarjeta profesional; el contrato IDU-179-2014 suscrito con Juan  C. Hernandez Duran, no se aporta copia del titulo ni de la tarjeta profesional; IDU-149-2014 e IDU-182-2014 suscritos con Carlos Mario Aramburo Ramírez y John Mauricio Gallego Ruiz, respectivamente, no presentan soportes de experiencia, sin copia del titulo obtenido ni copia de la tarjeta profesional, además del contrato IDU-081-2014 suscrito con Gloria Elisa Sánchez Pineda en el que no se aporta copia del titulo ni de la tarjeta profesional.
En los contratos IDU- 0616-2014 suscrito con Jorge Arturo Moreno Sierra; IDU- 0586-2014 suscrito con Carlos Alberto Herrera Jiménez; IDU- 0507-2014 suscrito con Sonia Alexis Melo Cañón; IDU- 0431-2014 suscrito con Elvia Yaneth Romero Quiroga; IDU- 0606-2014 suscrito con Carlos Felipe Sánchez Gómez; IDU- 0415-2014 suscrito con Guillermo Bernal Duque se evidencio la falta de las respectivas actas de inicio y pólizas de seguro de cumplimiento. 
Así mismo, en ninguna carpeta de los contratos analizados se encuentran las adiciones y/o prorrogas suscritas entre las partes.
Las conductas descritas podrían estar siendo ocasionadas por posibles deficiencias en el control interno de la entidad o en la supervisión y control de los miembros de la administración, por cuanto al no ser incorporados estos documentos al expediente contractual, podrían provocar deficiencias en el seguimiento y control de la inversión pública y por ende no cumplir estrictamente con el objeto del contratado y puede conducir a poner en riesgo los recursos públicos de la entidad, al no garantizar el cumplimiento del principio de la selección objetiva que debe animar la contratación estatal.",
58,12,pcbaraja1,2.4.1.3 Hallazgo Administrativo porque las actuaciones contractuales,2,OCI,2.4.1.3 Hallazgo Administrativo porque las actuaciones contractuales en los casos de cesión de los contratos no se encontraron unificados en un solo expediente ,"Como resultado de la evaluación de los contratos de Prestación de Servicios, se encontró que hay algunos contratos como el IDU-235-2014 suscrito inicialmente con Maria Fernanda López Caballero, el día 24 de enero de 2014 y que fue cedido a Marycel Fuentes Valbuena el 17 de marzo de 2014, sin que se evidencie la aceptación por parte del IDU, ni se adjunta la hoja de vida, no otrosí al contrato inicial, ni las pólizas requeridas para asegurar el cumplimiento.
En consecuencia, lo expresado podría estar siendo ocasionado por deficiencias en el control interno de la entidad, por dificultades en la supervisión y control de los miembros de la administración y puede conducir a poner en riesgo los recursos públicos de la entidad, por lo que estos documentos al no ser debidamente incorporados al expediente contractual podrían provocar deficiencias en el seguimiento y control de la inversión pública y por ende no cumplir estrictamente con el objeto del contrato.",
59,12,pcbaraja1,2.4.1.4 Observación administrativa con presunta,2,OCI,2.4.1.4 Observación administrativa con presunta incidencia disciplinaria por irregularidades y deficiencias encontradas en los estudios previos y/o incumplimiento de requisitos de experiencia para suscribir contratos, situación que se evidencia en los siguientes casos:,Contrato IDU-2188-2013 - LUZETH VANEZZA CASTRO VALENCIA/ “El formato de verificación de cumplimiento” de categoría de contratación de servicios profesionales de apoyo a la gestión con número de identidad errado (corrección con esfero) y demás que aducen incumplimiento de requisitos de contratistas.
60,12,pcbaraja1,2.4.1.5 Hallazgo administrativo por irregularidades,2,OCI,2.4.1.5 Hallazgo administrativo por irregularidades e inconsistencias en los documentos soporte así como ausencia en la respectiva carpeta del contrato de actas,"Contrato IDU-2175-2013 
Contratista: JANIS LORENA BONILLA SÁNCHEZ 
Valor: $ 14.700.000  
En el Formato único hoja de vida manifiesta que Si se encuentra dentro de las causales de incompatibilidad para celebrar contratos de prestación de servicios con la administración pública, sin embargo, se suscribe el contrato con la referida manifestación.
Acta No. 1 del Informe Mensual de Ejecución de contrato sin firma de aprobación de la Directora de Predios.
Contrato IDU-2275-2013 
Contratista: OLGA LUCÍA ORTÍZ GALVIS 
Valor: $ 60.000.000 
Falta acta del mes de junio de 2014, además se presentan inconsistencias en el acta No. 8 (Agosto)en cuanto a la fecha de terminación del contrato
Lo anterior podría estar ocasionado por deficiencias en el control interno de la entidad o en la supervisión y control de los miembros de la administración y puede conducir a poner en riesgo los recursos públicos de la entidad, por cuanto estos documentos al no ser debidamente diligenciados y aparecer incompletos, podría provocar la suscripción irregular de los contratos, suscribiéndolo con personal no idóneo o con inhabilidad para suscribir contratos.",
61,12,pcbaraja1,2.5.1. Observación administrativa en consideración,2,OCI,"2.5.1. Observación administrativa en consideración a que transcurrido un año, de haber iniciado el proceso de devolución de la contribución a la valorización, tal como lo ordena el Acuerdo 523 de 2013, su avance de cumplimiento es incierto y el monto de recursos devueltos corresponden a solo el 24.14%, de las solicitudes presentadas por los contribuyentes, quedando pendiente más del 75% de los beneficiarios por devolver.","1. Debilidades en el proceso de divulgación a la comunidad sobre el proceso de devoluciones
2. Desinterés del contribuyente en instaurar la reclamación cuando se trata de montos pequeños",
62,13,pcbaraja1,2.2.1.1. Hallazgo Administrativo con presunta incidencia disciplinaria ,2.2.1. CONTROL FISCAL INTERNO,OCI,"2.2.1.1. Hallazgo Administrativo con presunta incidencia disciplinaria al no realizar la actualización del modelo MECI, incumpliendo con lo preceptuado  por el numeral 2 del artículo 4 del decreto 943 de 2014 “Por el cual se actualiza el Modelo Estándar de Control Interno (MECI).”","Las deficiencias en los mecanismos de  vigilancia,  control y seguimiento que dispone la entidad",
63,13,pcbaraja1,2.2.1.2. Hallazgo administrativo con presunta incidencia disciplinaria,2.2.1. CONTROL FISCAL INTERNO,OCI,"2.2.1.2. Hallazgo administrativo con presunta incidencia disciplinaria al no realizar la adecuada implementación del Sistema Integrado de Gestión, incumpliendo con lo preceptuado por los artículos 2° y 3° de la Ley 872 de 2003, lo dispuesto en el decreto No. 652 de 2011 y del artículo 2° de la Ley 87 de 1993.","Deficiencias en los mecanismos de  vigilancia, control y seguimiento de que dispone la entidad; tales como: dificultades en los procesos de Planeación, falencias en las acciones desarrolladas por la Oficina de Control Interno, generando riesgo para los recursos de la entidad",
64,13,pcbaraja1,2.2.2.1. Hallazgo administrativo por las acciones ,2.2.2. PLAN DE MEJORAMIENTO,OCI,"2.2.2.1. Hallazgo administrativo por las acciones que no cumplieron con los principios de eficacia y eficiencia, las cuales se muestran a continuación:",El sujeto de control no adoptó las medidas correctivas pertinentes y oportunas que apuntaran a conjurar y solventar los referidos hallazgos citados,
65,13,pcbaraja1,2.2.3.1.1. Hallazgo Administrativo con presunta incidencia ,2.2.3. GESTIÓN CONTRACTUAL,OCI,"2.2.3.1.1. Hallazgo Administrativo con presunta incidencia Disciplinaria debido a la falta de planeación que originó el cambio del método constructivo del colector de aguas lluvias de diámetro de 1,40 m entre la Avenida Boyacá y la avenida las villas y de 2,0 m entre la Avenida las Villas (ak58) y el canal Córdoba.","De conformidad con lo señalado por Codensa en las diferentes reuniones realizadas, el límite de aproximación segura a las líneas de alta tensión vertical y horizontal es de 6 m, para garantizar un proceso seguro, y minimizar los riesgos a vidas humanas.
Ante este panorama, fue necesario evaluar métodos constructivos seguros, responsables y compatibles con la presencia de la red de alta tensión en el costado norte de la Calle 169B, que no representen riesgo para la vida humana.
...esta situación ya conocida por la entidad
se hubiera podido solucionar, si en la etapa de los estudios previos se hubiera analizado y no dejarla para que el contratista que se seleccionara resolviera dicha problemática",
66,13,pcbaraja1,2.2.3.3.1. Hallazgo Administrativo con presunta incidencia ,2.2.3. GESTIÓN CONTRACTUAL,OCI,"2.2.3.3.1. Hallazgo Administrativo con presunta incidencia Disciplinaria por la falta de planeación en la etapa precontractual, toda vez que no previó la interferencia que ocasionaba la tubería de red matriz de 24” y 36”, ni el giro que daba acceso al Barrio Casavianca y primavera, generando 4 injustificadas  suspensiones por 233 días.","Las situaciones anteriormente descritas, se conocían con anterioridad (planos record contrato de concesión No. IDU-242 de 2003) a los Estudios y Documentos Previos, los cuales no se tuvieron en cuenta en la planeación del proyecto de infraestructura",
67,13,pcbaraja1,2.2.3.4.1. Observación Administrativa,2.2.3. GESTIÓN CONTRACTUAL,OCI,"2.2.3.4.1. Observación Administrativa por falta de coordinación interinstitucional  que generó la suspensión del Contrato de Obra IDU-074 de 2012 por un término de cincuenta y cinco (55) días, a tan sólo dos (2) meses del inicio del mismo (1 de abril de 2013).","En este punto es importante llamar la atención, toda vez que la propuesta de modificación y/o ajuste a la Resolución vigente No. 0599 del 6 de septiembre de 2005 que el Departamento Administrativo de Planeación Distrital —hoy Secretaría Distrital de Planeación- adoptó para el Plan de Regularización y Manejo del Cantón Norte (Localidad de Usaquén), se efectúa por parte del FUERZAS MILITARES DE COLOMBIA EJERCITO NACIONAL  -JEFATURA DE INGENIEROS mediante radicación No.1-2012-36287 del 21 de agosto de 2012, es decir, dos (2) meses previos (30 de octubre de 2012) al proceso de apertura de la licitación IDU-LP-SGI-11-2012 que dio origen a la suscripción del contrato de obra IDU-074 de 2012.",
68,13,pcbaraja1,2.2.3.4.2. Hallazgo Administrativo con presunta incidencia ,2.2.3. GESTIÓN CONTRACTUAL,OCI,"2.2.3.4.2. Hallazgo Administrativo con presunta incidencia Disciplinaria porque transcurridos cinco (5) meses de la terminación del contrato de obra IDU-074 de 2012, no se ha suscrito el acta de recibo final del mismo y las garantías no se encuentran actualizadas.","El contrato de obra IDU-074 de 2012 comprende un plazo final de 16 meses con fecha final de terminación del 26 de septiembre de 2014, según se desprende del acta No. 26 de Terminación del Contrato de obra suscrita entre las partes. A la fecha, 24 de febrero de 2015, han transcurrido cinco (5) meses sin que hasta la fecha se haya suscrito el Acta de Recibo Final de las obras",
69,13,pcbaraja1,"2.2.3.5.1. Hallazgo Administrativo Con Presunta Incidencia Disciplinaria Por la falta de planeación, toda vez que las adiciones superaron el limite legal establecido en el artículo 40 de la Ley 90 de 1993.",2.2.3. GESTIÓN CONTRACTUAL,OCI,"2.2.3.5.1. Hallazgo Administrativo Con Presunta Incidencia Disciplinaria Por la falta de planeación, toda vez que las adiciones superaron el limite legal establecido en el artículo 40 de la Ley 90 de 1993.","Producto de las carencias, faltantes y requerimientos de las distintas empresas de servicios públicos y de la Secretaría Distrital de Movilidad, se triplicò no solo en el plazo de ejecución inicialmente previsto, sino en su valor como ya se expresó, obras que valga resaltar iniciaron su ejecución el 19 de diciembre de 2011 y terminaron el 20 de noviembre de 2014, es decir, su ejecución se prolongó durante prácticamente tres (3) años",
70,13,pcbaraja1,2.2.3.5.2. Hallazgo Administrativo con presunta incidencia Disciplinaria por falta de control y supervisión.,2.2.3. GESTIÓN CONTRACTUAL,OCI,2.2.3.5.2. Hallazgo Administrativo con presunta incidencia Disciplinaria por falta de control y supervisión.,"Diferencias frente al valor registrado en acta de recibo final de obra No.45, suscrita entre las partes el día 9 de diciembre de 2014, frente al valor que registra la ficha contable suministrada por la entidad y los valores que se reflejan en el formato “cuadro de control financiero” No.28 llevada por la firma de interventoría y la supervisión a cargo del IDU.
Adicional esta situación, llama la atención a este órgano de control las observaciones anotadas en el acta de recibo final No.45 por parte de la entidad y el contratista, a saber: Observaciones del IDU: “Los ítems con APUNP´s 120,121,125,126,142,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,193 son objeto de controversia”.",
71,13,pcbaraja1,2.2.3.5.3. Hallazgo administrativo con presunta incidencia disciplinaria y fiscal porque se efectuaron mayores pagos en actividades objeto del contrato de obra IDU-032 de 2011.,2.2.3. GESTIÓN CONTRACTUAL,OCI,2.2.3.5.3. Hallazgo administrativo con presunta incidencia disciplinaria y fiscal porque se efectuaron mayores pagos en actividades objeto del contrato de obra IDU-032 de 2011.,"Se encontró que se procedió al pago de las actividades correspondientes a los componentes globales Ambiental y Social de los ítems no previstos con el porcentaje de AIU del 27,41% y no de los porcentajes convenidos para dichos componentes a saber del 19,36% y 20% respectivamente generándose un mayor valor cancelado.",
72,13,pcbaraja1,2.2.3.5.4. Hallazgo administrativo con presunta incidencia disciplinaria ,2.2.3. GESTIÓN CONTRACTUAL,OCI,2.2.3.5.4. Hallazgo administrativo con presunta incidencia disciplinaria porque terminado el plazo contractual aún se encuentran pendientes de entrega informes de interventoría.,"Si bien, mediante Resolución No. 40481 del 12 de junio de 2014 se resuelve recurso confirmando la resolución 8600 del 20 de marzo de 2014, y se impone multa a la firma de interventoría CONSORCIO VIAS 209 por incumplimiento de las obligaciones contractuales, dentro de los incumplimientos mencionados no se hace alusión al incumplimiento en la entrega de los informes de interventoría.",
73,13,pcbaraja1,2.2.3.6.1. Hallazgo administrativo con presunta incidencia disciplinaria ,2.2.3. GESTIÓN CONTRACTUAL,OCI,2.2.3.6.1. Hallazgo administrativo con presunta incidencia disciplinaria por cuanto se ejecutaron mayores cantidades de obra previo a la existencia del correspondiente Certificado de Disponibilidad y Certificado de Registro Presupuestal correspondiente, y porque se culminó el plazo del contrato con actividades de obras pendientes sin que se adelantara los apremios por incumplimiento oportunamente.,"Durante la ejecución del contrato de obra IDU-945 de 2013 se suscribe entre las partes el día 24 de noviembre de 2014 por la suma de $2.132.998.447 el Acta de Mayores Cantidades de Obras, es decir, un (1) día antes de la suscripción del acta No.23 de terminación del contrato de obra IDU-945 de 2013, suscrita entre las partes el día 25 de noviembre de 2014. 
El correspondiente CRP No. 2014112084 se expide el 25 de noviembre de 2014, según se observa del registro suministrado por la entidad...
...El plazo contractual del contrato de obra IDU-945 de 2013 terminó el 25 de noviembre de 2014 y que se entiende, dentro de dicho plazo debieron ejecutarse en su totalidad todas las obras objeto del contrato y que dichos faltantes, ya superados, en su momento evidencian un incumplimiento por parte del contratista que debió ser objeto de apremio por parte de la entidad, hecho que al parecer no sucedió si se tiene en cuenta que la entidad en respuesta a este grupo auditor, mediante comunicación DTC 20153350250581 del 13 de febrero de 2015, informa respecto a apremios al contratista lo siguiente: “No se realizaron apremios por parte de la entidad” (negrilla y subrayado fuera de texto)"
74,13,pcbaraja1,2.2.3.6.2. Hallazgo administrativo con presunta incidencia disciplinaria ,2.2.3. GESTIÓN CONTRACTUAL,OCI,"2.2.3.6.2. Hallazgo administrativo con presunta incidencia disciplinaria porque previo al inicio del contrato, no se contaba con el área del costado oriental que permitiera la ejecución de las obras objeto del contrato de obra idu-945 de 2013.","En la misma comunicación anota el contratista constructor lo siguiente:

“…Nos permitimos anexar nuestros oficios: CI-PA-027-2013 de fecha 4 de octubre, CI-PA-035-2013 y Ci-PA-036-2013 ambos de fecha 28 de octubre y CI-PA-o41-2013 de fecha noviembre 14 de 2014; en los cuales ya habíamos manifestado la falta de planeación del IDU al iniciar un proceso licitatorio sin contar con los predios necesarios para la ejecución del contrato y el perjuicio causado al contratista al suspender el plazo e impedir la ejecución del objeto contractual...”",
75,13,pcbaraja1,2.2.3.6.3. Hallazgo administrativo con presunta incidencia ,2.2.3. GESTIÓN CONTRACTUAL,OCI,2.2.3.6.3. Hallazgo administrativo con presunta incidencia disciplinaria por falta de control y supervisión en el aseguramiento de las garantías.,"Existe diferencias con respecto a los valores asegurados para los riesgos de cumplimiento, salarios y prestaciones y estabilidad reportados por la administración a este grupo auditor.

De otra parte, es importante señalar que si bien el contrato no ha sido recibido a la fecha, las vigencias para los riesgos de estabilidad y calidad solo cuentan con vigencia de cuatro (4) años contados desde la fecha actual de terminación contrario a lo contemplado en el clausulado del contrato en el que se señala una vigencia de cinco (5) años a partir de la fecha de recibo final, hecho que debe ser tenido en cuenta para las ampliaciones de las garantías por parte de la administración en la correcta supervisión y vigilancia de la ejecución del contrato",
76,13,pcbaraja1,2.2.3.7.1. Hallazgo administrativo con presunta incidencia disciplinaria,2.2.3. GESTIÓN CONTRACTUAL,OCI,"2.2.3.7.1. Hallazgo administrativo con presunta incidencia disciplinaria por la pérdida de facultades de dirección general, control y vigilancia al haber suscrito el acta de terminación del contrato IDU-2226-2013 el 29/09/2014 sin haber recibido a satisfacción la totalidad de los productos objeto de la consultoría.","Al haber suscrito el acta de terminación, el IDU pierde las facultades sancionatorias en caso de incumplimiento por parte del consultor, en la entrega de los productos objeto del contrato, por lo tanto se incumple presuntamente lo dispuesto en el artículo 14 de la Ley 80 de 1993 y articulo 17 de la Ley 1150 de 2007.",
77,13,pcbaraja1,2.2.3.8.2. Hallazgo administrativo con presunta incidencia ,2.2.3. GESTIÓN CONTRACTUAL,OCI,"2.2.3.8.2. Hallazgo administrativo con presunta incidencia disciplinaria por la falta de planeación en el cambio en la construcción de la cicloruta por bicicarril, que originó un incremento y prorroga en el contrato de obra No 1885 de 2013 en $330.925.060,  adicionalmente aumento en el costo del contrato de interventoría No 1966 de 2013","El proyecto de ampliación de la Calle 45 entre Carreras 7ª y 13, estableció la construcción de una cicloruta en el costado sur, sin embargo el IDU mediante oficio No 20143360830581 del 31 de julio de 2014 dirigido a la interventoría, solicitó que se involucrara dentro del contrato de obra (contrato IDU No 1885 de 2013) la construcción de un bicicarril en mismo costado mencionado anteriormente.",
78,13,pcbaraja1,2.2.3.8.3. Hallazgo administrativo con presunta incidencia disciplinaria,2.2.3. GESTIÓN CONTRACTUAL,OCI,"2.2.3.8.3. Hallazgo administrativo con presunta incidencia disciplinaria, por el atraso que tiene el proyecto de ampliación de la Calle 45 por la falta de aprobación de los Planes de Manejo de Tránsito, por parte de la Secretaría Distrital de Movilidad (SDM), que con lleva al aumento de los costos del Contrato de Interventoría No 1966 de 2013 en $169.425.735.",El proyecto no cuenta con dicho permiso en cual ha sido un proceso de seis (6) meses sin obtener el resultado que permita adelantar las obras necesarias para que las intersecciones se brinden de manera adecuada y ofrezca una vía adecuada a la ciudadanía,
79,13,pcbaraja1,2.2.3.8.4. Hallazgo Administrativo con presunta incidencia ,2.2.3. GESTIÓN CONTRACTUAL,OCI,"2.2.3.8.4. Hallazgo Administrativo con presunta incidencia disciplinaria y fiscal porque el IDU adicionó al contrato de obra No 1885 de 2013 en valor de $41.760.000 y al de interventoría No 1966 de 2013 el valor de$11.600.000, para los estudios y diseños de un muro con tendencia verde, sin embargo a la fecha no se ha definido el proceso para su posterior construcción",Hay incertidumbre sobre la posterior construcción de dicho muro y preocupa que los recursos invertidos por la entidad para los estudios y diseños no estarían cumpliendo su objetivo,
80,13,pcbaraja1,2.2.3.9.1. Hallazgo administrativo con presunta,2.2.3. GESTIÓN CONTRACTUAL,OCI,"2.2.3.9.1. Hallazgo administrativo con presunta incidencia disciplinaria, por la falta de planeación en las adiciones del contrato No 059 de 2012, debido a que se observa la inclusión y exclusión de obras a ejecutar, lo que ocasionó adiciones al contrato interventoría No 066 de 2012, cuando este se suscribió a precio global fijo. ","Como se observa en los cuadros y los oficios anteriormente, se incluían y se excluían obras, entre las que se incluyeron acciones populares y contingencias…
...Igualmente,  se observó que la inclusión y exclusión de obras, muestra fallas en la planeación y coordinación interna para su posterior ejecución, como por ejemplo la construcción  Andenes Avenida de los Muiscas (Diag. 38 Sur)  de la Av. Ciudad de Cali – Av. Dagoberto Mejía, obra que se incluyó pero no se pudo ejecutar porque no se había hecho el trabajo social previo, ni tampoco se adelantó un trabajo interinstitucional. ",
81,13,pcbaraja1,"2.2.3.9.2. Hallazgo administrativo, porque los contratos de obra No 059 de 2012 e interventoría No 066 de 2012, no se han podido liquidar debido a la falta de recibo a satisfacción de las obras ejecutadas por parte de la Secretaría Distrital de Movilidad (SDM).",2.2.3. GESTIÓN CONTRACTUAL,OCI,"2.2.3.9.2. Hallazgo administrativo, porque los contratos de obra No 059 de 2012 e interventoría No 066 de 2012, no se han podido liquidar debido a la falta de recibo a satisfacción de las obras ejecutadas por parte de la Secretaría Distrital de Movilidad (SDM).",Hace falta el recibo de las obras de señalización por parte de la SDM.,
82,13,pcbaraja1,2.2.3.10.1. Hallazgo administrativo con presunta,2.2.3. GESTIÓN CONTRACTUAL,OCI,"2.2.3.10.1. Hallazgo administrativo con presunta incidencia disciplinaria y penal por la falta de planeación en la construcción de la rotonda en deprimido de la calle 94 con cra. 9ª y la conexión a la avenida Santa Bárbara (AK19), toda vez que el IDU no adelantó las acciones necesarias para determinar un presupuesto adecuado para la LICITACIÓN PÚBLICA No. IDU-LP-SGI-014-2011; adicionó el contrato en un valor mayor al límite legal establecido en el artículo 40 de la ley 80 de 1993, cuando este organismo de control previamente había advertido las sistemáticas fallas a la planeación del mismo","¿por qué el IDU teniendo la experiencia del contrato anterior (contrato 068 de 2009) y además el Control de Advertencia Fiscal elaborado por este ente de control el 15 de diciembre de 2010, no se estableció desde el principio un valor acorde al costo de las obras?",
83,13,pcbaraja1,2.2.3.10.2. Hallazgo administrativo con presunta incidencia,2.2.3. GESTIÓN CONTRACTUAL,OCI,"2.2.3.10.2. Hallazgo administrativo con presunta incidencia disciplinaria, y fiscal por la pérdida en capital por $85.759.377 del anticipo en junio de 2013, dineros que debían estar invertidos en obra. ","No es posible separar los dineros de anticipo y los intereses generados por esta, por lo tanto las circunstancias del mercado no deben afectar los recursos destinados a las obras públicas.",
84,13,pcbaraja1,2.2.3.10.3. Hallazgo administrativo por el ,2.2.3. GESTIÓN CONTRACTUAL,OCI,"2.2.3.10.3. Hallazgo administrativo por el atraso del 16% en la última programación del proyecto de la calle 94 con Cra 9, lo cual no permite cumplir el plazo de terminación para la entrega de la totalidad de las obras, que esta para el 22 de octubre de 2015.","Se estableció como fecha de terminación el 22 de octubre de 2015; sin embargo, este proyecto se ha venido afectando por el problema de la fachada del edificio Torres del Chico Pijao. 
En consecuencia, se generó una suspensión de la instalación de las pantallas metálicas; por otra parte, la invasión del espacio público por parte del edificio Suite Crown Building debido a que se construyó un tanque de almacenamiento de agua.",
85,13,pcbaraja1,2.2.3.12.1. Hallazgo administrativo con Presunta incidencia disciplinaria,2.2.3. GESTIÓN CONTRACTUAL,OCI,"2.2.3.12.1. Hallazgo administrativo con Presunta incidencia disciplinaria y fiscal en cuantía de  $6.662.117.442, por lo recursos invertidos en las devoluciones de los recaudos por Contribución de Valorización por Beneficio Local de los Acuerdos 180 de 2005 y 451 de 2010, toda vez que la falta de planeación, conmino a la administración a la suscripción de 340 contratos de prestación de servicios.","No existe una relación de proporcionalidad o de equilibrio entre los $6.257.416.659 gastados y el beneficio reportado a la ciudadanía, ya que este dinero debía invertirse en obras de infraestructura de la ciudad, y no para sanear las deficiencias administrativas del IDU.",
86,13,pcbaraja1,2.2.3.13.1. Hallazgo administrativo con posible incidencia disciplinaria,2.2.3. GESTIÓN CONTRACTUAL,OCI,"2.2.3.13.1. Hallazgo administrativo con posible incidencia disciplinaria y penal teniendo en cuenta que se vulneran los principios de Planeación, libertad de concurrencia, transparencia e igualdad con la celebración del contrato IDU 5 de 2015.","En el proceso analizado el estudio de mercado se limitó a recibir cotizaciones por un ínfimo período, en efecto las cotizaciones que fueron allegadas al IDU a mediados entre el 15 y el 22 de enero del 2015, realizando el análisis económico del sector inmobiliario faltando 5 días para terminar el contrato inmediatamente anterior. ",
87,13,pcbaraja1,2.2.3.14.1. Hallazgo administrativo con presunta,2.2.3. GESTIÓN CONTRACTUAL,OCI,"2.2.3.14.1. Hallazgo administrativo con presunta incidencia disciplinaria y fiscal por la celebración de 85 contratos de prestación de servicios, con el objeto de coadyuvar en la preparación de los estudios previos de la primera línea de metro por cuantía de $4.744.394.000, toda vez que  los servicios profesionales contratados, constituyen una gestión fiscal antieconómica e ineficiente.","El Distrito de adelantó a gastar sumas astronómicas de recursos públicos en contratos de prestación de servicios, los cuales carecen de toda justificación técnica y jurídica, toda vez que no fueron solicitados por el consultor como se explicó anteriormente, y todavía proyecto de infraestructura en encuentra en una etapa de ingeniería básica avanzada, cuyos productos apenas se encuentran en la etapa final de revisión por parte de la interventoría.
Sin embargo, los contratos celebrados por el sujeto de control no son afortunados en términos de economía para proveer el servicio contratado, es decir, que los pagos efectuados en virtud de dichos contratos de prestación de servicios, no fueron los más convenientes para satisfacer las necesidades planteadas en los mismos, toda vez que en la actualidad el proyecto metro es una incertidumbre.    ",
88,13,pcbaraja1,2.2.3.15.1. Hallazgo administrativo por supeditar,2.2.3. GESTIÓN CONTRACTUAL,OCI,"2.2.3.15.1. Hallazgo administrativo por supeditar la liquidación del Contrato de interventoría No. 093 de 2008 a la liquidación del contrato de obra No. 071 de 2008, incumpliendo términos preclusivos y perentorios para las diferentes etapas del proceso contractual administrativo","Al supeditar la liquidación del contrato de interventoría 093 de 2008 a la liquidación del contrato de obra 071 de 2008 objeto de seguimiento técnico, jurídico, ambiental, financiero entre otros, no permite la liquidación del contrato de interventoría en un plazo razonable",
89,13,pcbaraja1,2.2.4.1. Hallazgo administrativo con presunta,2.2.4. PLANES PROGRAMAS Y PROYECTOS Y GESTION AMBIENTAL,OCI,2.2.4.1. Hallazgo administrativo con presunta incidencia disciplinaria por la nula y baja ejecución para el cumplimiento de metas de los proyectos de inversión en el IDU en la vigencia 2014, tal y como se señala en el siguiente cuadro. ,"En el cuadro 51 se aprecian once metas con ningún avance físico, 16 metas con avance físico de menos del 50% y cuatro metas con avance físico de entre 50% a 66%; razón por la cual se evidencia ineficacia en la gestión institucional para el logro de las metas de los proyectos de inversión que soportan el Plan de Desarrollo “Bogotá Humana”."
90,13,pcbaraja1,2.2.5.1.3.1. Hallazgo Administrativo con Presunta,"2.2.5. ESTADOS CONTABLES, FINANCIERO Y PRESUPUESTAL",OCI,"2.2.5.1.3.1. Hallazgo Administrativo con Presunta Incidencia Disciplinaria por la Baja Ejecución en Giros y Constitución Constante de Importantes Valores de en Reservas Presupuestales, lo cual incumple los Principios de Planificación y Anualidad previstos en el Estatuto de Presupuesto Distrital; y los lineamientos de la Circular No. 031 de 2011 de la Procuraduría General de la Nación.","Serias deficiencias en la planeación contractual del sujeto de control, toda vez que también constituye una fase previa y preparatoria la incorporación del presupuesto para financiar los contratos necesarios que desarrollan los objetivos específicos trazados en los planes, programas y proyectos de la entidad, es decir, la ejecución del presupuesto de la entidad a través de la contratación no es discrecional, improvisada, ni libre de responsabilidades de los funcionarios intervinientes, sino que obedece a unas
estrategias previamente definidas para cumplir el plan estratégico de la entidad, y cumplir con las obras de infraestructuras previstas en el Plan de Desarrollo.",
91,13,pcbaraja1,2.2.5.1.7.1. Hallazgo Administrativo con Incidencia,"2.2.5. ESTADOS CONTABLES, FINANCIERO Y PRESUPUESTAL",OCI,"2.2.5.1.7.1. Hallazgo Administrativo con Incidencia Fiscal y presunta disciplinaria, por pago de intereses moratorios por $15.983.575 dentro del Proceso No. 2005-00289 de acción de nulidad y restablecimiento del derecho.","por una gestión fiscal ineficiente, por la falta de diligencia de la entidad para apropiar y pagar las sentencias judiciales, lo cual afecta los recursos públicos del Distrito Capital al tener que pagar valores por concepto de intereses moratorios",
92,13,pcbaraja1,2.2.5.1.7.2. Hallazgo Administrativo con incidencia,"2.2.5. ESTADOS CONTABLES, FINANCIERO Y PRESUPUESTAL",OCI,"2.2.5.1.7.2. Hallazgo Administrativo con incidencia Fiscal y presunta Disciplinaria, por el pago de intereses moratorios por $13.687.427, en el Proceso No. 2005-01793 de acción de Reparación.",la falta de diligencia de la entidad para apropiar y pagar los recursos de las sentencias judiciales y que como consecuencia afectan los recursos públicos del Distrito Capital al tener que pagar valores por concepto de intereses moratorios,
