hallazgo_id,plan_id,auditor,name_hallazgo,capitulo,dependencia,descripcion,causa,efecto
69,18,ccrussis1,Documentar el r,,SGJ,"Documentar el riesgo de no contar con pólizas de cumplimiento que amparen las responsabilidades estipuladas en los contratos de asesoría externa e identificar las acciones que lo mitiguen, que traten efectivamente los impactos que se puedan generar, en caso de materializarse este riesgo.","No se había detectado como riesgo de gestión, dada las particularidades de estos contratos en relación con los procedimientos.",
70,18,ccrussis1,• Se observa qu,,SGJ,• Se observa que los recursos disponibles iniciales no cubren el 41% del presupuesto del plan de contratación.,La Secretaria de Hacienda Distrial recorto el presupuesto mediante el cual se financian los contratos de prestación de servicios y de apoyo a la gestión.,
71,18,ccrussis1,• Se observa qu,,SGJ,"• Se observa que la SGGC solicitó anticipadamente el Certificado de Disponibilidad Presupuestal, sin embargo, las dependencias radicaron el 46% después del vencimiento de los contratos, como se describe en el siguiente cuadro",a) Incumplimiento del cronograma propuesto por la SGGC para el inicio del proceso de contratación y de la radicación de los documentos por parte de las áreas.,
72,18,ccrussis1,• Se evidencia ,,SGJ,"• Se evidencia que no se cumplió con la estrategia planeada toda vez que el 98% de las carpetas fueron radicadas en la SGGC sobre la fecha de terminación de los contratos 2014, pese que se encontraban expedidos el 90% de los CDP con 20 días de antelación, lo anterior ocasionó que los nuevos contratos se suscribieran sin la oportunidad planeada y con un posible afectación de la gestión y el cumplimiento de los objetivos del IDU.",a) Incumplimiento del cronograma propuesto por la SGGC para el inicio del proceso de contratación y de la radicación de los documentos por parte de las áreas.,
73,18,ccrussis1,• Se Observa qu,,SGJ,"• Se Observa que la SGGC solicitó a las Subdirecciones Generales los días 28 de noviembre de 2014 y el 08 de diciembre de 2014, remitir antes del 12 de diciembre de 2014 la información para la construcción del plan de contratación 2015., se observa que la última fecha de entrega fue el 7 de enero 2015 por parte de la SGI y la SGDU.",a) Incumplimiento del cronograma propuesto por la SGGC para el inicio del proceso de contratación y de la radicación de los documentos por parte de las áreas.,
74,18,ccrussis1,• El 80% de las,,SGJ,"• El 80% de las personas designadas como facilitadores en el proceso son contratistas, situación que impacta el proceso puesto que en alguno casos sus contratos vencen o no son renovados generando retrasos en el proceso de contratación, adicionalmente al requerirse la continuidad del proceso, esta responsabilidad recae sobre nuevos facilitadores quienes nunca han sido capacitados, lo cual representa un retroceso en la curva de aprendizaje y demanda mayor tiempo y esfuerzo en la SGGC al tener que volver a capacitarlos e iniciar el proceso desde cero.",a) Incumplimiento del cronograma propuesto por la SGGC para el inicio del proceso de contratación y de la radicación de los documentos por parte de las áreas.,
75,18,ccrussis1,• Se observa de,,SGJ,"• Se observa demora en la contratación de personal relacionado con la expedición de los certificados de estado de cuenta para trámite notarial, razón por la cual esta actividad presenta un lapso de tiempo significativamente mayor para la otorgación del certificado afectando de esta forma calidad en la prestación del servicio.",a) Incumplimiento del cronograma propuesto por la SGGC para el inicio del proceso de contratación y de la radicación de los documentos por parte de las áreas.,
76,18,ccrussis1,• Mediante memo,,SGJ,"• Mediante memorando SGGC -20155050002163 de fecha enero 6 de 2015, la SGGC solicitó a las áreas la identificación del facilitador designado con el fin de iniciar el proceso de planeación de la contratación de prestación de servicios de apoyo a la gestión. No obstante lo anterior el 36% de dependencias no reportaron así: Dirección General, Dirección Técnica de Diseño de Proyectos, Dirección Técnica de Gestión Contractual, Dirección Técnica de Proyectos, Dirección Técnica de Procesos Selectivos, Oficina Asesora de Comunicaciones, Oficina Asesora de Planeación, Oficina de Control Interno, Subdirección General Jurídica, Subdirección Técnica de Recursos Humanos.",a) Incumplimiento del cronograma propuesto por la SGGC para el inicio del proceso de contratación y de la radicación de los documentos por parte de las áreas.,
77,18,ccrussis1,• En las capaci,,SGJ,• En las capacitaciones realizadas por la SGGC los días 31 de octubre de 2014; 9 de enero de 2015; y 14 de enero de 2015 un ausentismo equivalente al 52%; 27% y 58% respectivamente.,a) Incumplimiento del cronograma propuesto por la SGGC para el inicio del proceso de contratación y de la radicación de los documentos por parte de las áreas.,
78,18,ccrussis1,• De acuerdo co,,SGJ,• De acuerdo con lo reportado por la SGGC) se evidencia un desgaste administrativo en el proceso teniendo en cuenta el comportamiento de devoluciones de documentación…,a) Incumplimiento del cronograma propuesto por la SGGC para el inicio del proceso de contratación y de la radicación de los documentos por parte de las áreas.,
79,19,phpulido1,El sistema ORFE,,STRF,"El sistema ORFEO administrado por la STRF, tiene un servicio de atención de mesa de ayuda específico para el sistema, con registro en hojas de cálculo EXCEL, con información de carácter general sobre las peticiones de los usuarios, que no cuenta con caracterización de los casos registrados con una metodología técnica adecuada al proceso.
 El registro de casos no es verificado por la S/T de Recursos Tecnológicos, perdiéndose la potencialidad de obtener información sobre el funcionamiento del sistema, oportunidad de mejoras en la funcionalidad y rendimiento, consolidación de una base de datos de conocimientos del sistema, entre otras oportunidades.","Se lleva un control en excel, pero no se han consolidado las estadisticas de manera formal ni con una metodología determinada; sin embargo se escalan los requerimiento de segundo nivel para que sean atendidos por la STRT",
80,19,phpulido1,El contrato de ,,STRF,"El contrato de mantenimiento IDU 2215 de 2013, se da por finalizado con el acta No 2 Terminación y Liquidación de contrato, la fecha real de terminación del contrato es el 26 de enero de 2015, al momento de la visita de auditoria se verificó que se estaba elaborando el proceso, lo que indica que a la fecha los equipos no tenían cubrimiento de mantenimiento correctivo y/o preventivo.",2- No se tiene presupuesto para contrato de mantenimiento. ,
81,19,phpulido1,Tomadas muestra,,STRF,"Tomadas muestras de tráfico sobre la red de datos entre la sede calle 20 y la sede calle 22, el medio muestra en lapsos de tiempos intermitencia.
Los servidores que reciben la petición del usuario antes de conectar a la base de datos, presentan intermitencia durante diferentes lapsos de tiempo, haciendo que se bloquee el sistema y obligando al usuario a reiniciar la aplicación.",4- El cableado de datos y eléctrico de la sede calle 20 es obsoleto.,
82,19,phpulido1,Cuando un usuar,,STRF,"Cuando un usuario detecta que la radicación falla, hace una revisión de los radicados generados y envía la información por correo a la mesa de ayuda ORFEO, quienes la registran; cuando los usuarios no detectan la situación oportunamente se genera un doble radicado para un mismo caso, que al ser detectado, solicitan a la mesa de ayuda ORFEO la eliminación del radicado duplicado.","5- El alto volumen de devoluciones que se está tramitando, han generado exceso de transacciones entre los sistemas Valoricemos y Orfeo.
5- Deficiencias en el código de la aplicación para la conexión a la base de datos en la creación de radicados.",
83,19,phpulido1,Con base en mon,,STRF,"Con base en monitoreos realizados con las diferentes herramientas disponibles en las distribuciones de los sistemas operativos LINUX instalados en los servidores de procesamiento del sistema ORFEO y las estadísticas que genera el motor de base de datos, el desempeño de cada componente tiene una ejecución adecuada de acuerdo a los requerimientos, pero al analizar la estructura como sistema, se generan sentencias al motor de la base de datos que extralimitan su capacidad de procesamiento (sesiones activas el motor de la base de datos con recursos asignados o en espera de asignación y consumo de recursos de las sesiones a nivel del motor de bases de datos).","8- Bloqueos en la operación del sistema, ya sea por capacidad de procesamiento o inconsistencias en el código que soporta la aplicación.",
84,19,phpulido1,Las dependencia,,STRF,"Las dependencias que generan correspondencia masiva, el funcionario que firma debe hacer el procedimiento de imposición de la firma radicado por radicado, lo que hace oneroso la funcionalidad. (generación de correspondencia masiva, para hacer más eficiente el proceso de la firma mecánica)","Este desarrollo de firma masiva se ha venido trabajando con la STRT y la STRF; sin embargo, ha sido necesario realizar ajustes debido a los últimos desarrollos realizados para la firma mecánica de oficios.",
85,19,phpulido1,Se evidenció qu,,STRF,"Se evidenció que la actividad programada por la STRT para el día 30 de marzo de 2015, no se contaba con el soporte necesario para identificar los ítems de configuración a nivel de sistema operativo y base de datos, que facilitaran la configuración de la plataforma tecnológica con los parámetros adecuados.
No contar con los ítem de configuración disponibles para la actividad programada para el 30 de marzo, ocasionó interrupción del servicio durante el día hábil del 31 de marzo, generando la no atención de en las ventanillas de radicación de la Entidad y no recibir solicitudes de devolución Valorización Acuerdo 180 de 2005, de igual forma el proceso de correspondencia interno tampoco se prestó.","7- No disponibilidad del módulo Base de Datos de la Gestión de Configuración (CMDB, por sus siglas en inglés) en la herramienta de gestión del proceso.",
86,18,ccrussis1,De acuerdo con ,,SGJ,"De acuerdo con el análisis realizado la Subdirección General Jurídica y la Dirección Técnica de Gestión Judicial dentro del personal de apoyo a la gestión, presentó contratistas que posterior al vencimiento del contrato continúan prestando sus servicios normalmente en el IDU sin nuevo contrato.","Las solicitudes realizadas de activación del ORFEO y/o sistemas de información, se realizan para que los contratistas descarguen la correspondencia, elaboren los informes finales, realicen Backup de las cuentas de Usuario y efectúen la recolección de los Paz y Salvo en cada una de las dependencias que se requieran.
 
 Tema pendientes correspondientes a las obligaciones y/o objeto contractual",
87,20,ccbernal2,5. Implementar ,,OTC,5. Implementar mayores controles a fin de que las cifras que se reportan en los informes evidencien la real gestión del Instituto en materia de solicitudes presentadas por los ciudadanos y atendidas por las áreas correspondientes.,las áreas STRT y STOP no entregan informacion completa y oportuna.,
88,20,ccbernal2,6. Fijar mayore,,OTC,"6. Fijar mayores medidas de control para realizar un seguimiento eficaz y oportuno a las solicitudes presentadas por los ciudadanos, a fin de evitar respuestas extemporáneas y futuros requerimientos.","El sistema orfeo ya no genera alertas al usuario para los terminos de respuesta 
 la entrega de base de datos por parte de la STRT es tardía",
89,20,ccbernal2,7. Reforzar la ,,OTC,"7. Reforzar la capacitación a las áreas y/o a los funcionarios y contratistas encargados de recibir y radicar las solicitudes a través del aplicativo ORFEO, de acuerdo con el Instructivo de Clasificación de requerimientos ciudadanos con código IN-AC-011 versión 1.0 y el Manual de Derechos de Petición con código MG-IDU-009 en versión 3.0, con el fin de orientar y direccionar de manera adecuada las solicitudes presentadas.","Estan clasificando mal los derechos de petición en radicación
 el manual de derechos de petición se encuentra en actualización",
90,20,ccbernal2,8. Mejorar la c,,OTC,"8. Mejorar la coordinación y comunicación entre las dependencias del instituto y la Oficina de Atención al Ciudadano a fin de establecer controles y tiempos de permanencia en las áreas responsables de dar trámite a las solicitudes presentadas por los ciudadanos, en aras de prestar un servicio claro y eficaz al ciudadano, de igual manera contar con una información oportuna y veraz.","se requiere prevenir a las áreas responsables del cumplimiento de los terminos de respuesta
 evidenciar las fallas de las áreas responsables",
91,20,ccbernal2,9. Evaluar ampl,,OTC,"9. Evaluar ampliar la atención al ciudadano a los puntos ubicados en los CADES y SUPERCADES, ya que bajo los lineamientos impartidos por el Decreto 197 de 2014 en sus artículos 6 y 12 , la administración debe propender por un servicio más próximo a los ciudadanos sin generar obstáculos.","No hay suficientes recursos 
 el personal de STOP no conoce todos los temas
 No existe las herramientas tecnologicas en todos los puntos",
92,21,clchauxq1,El reglamento I,,SGI,"El reglamento Interno del Comité SIGERDE, aun no se encuentra aprobado por el Comité, el mismo se encuentra en etapa de estructuración por la SGI para discusión de los integrantes del Comité y será el primer punto a tratan en el primer Comité SIGERDE a citar en el presente año durante el mes de Abril de 2015, una vez cuente con aprobación se adelantaran las actividades pertinentes de normalización en el SIG IDU con el apoyo de la OPA.(sic)",Las sesiones del Comité SIGERDE del año 2014 se enfocaron en divulgar el estado vigente del IDU dentro de la Gestión del Riesgo de Desastres y sus roles a nivel distrital y necesidades internas,
93,21,clchauxq1,La asistencia a,,SGI,"La asistencia a las sesiones de los integrantes del Comité SIGER, fue:- No asistieron a las reuniones: DTP, DTM, DTAF, STRF, STRH,STRT y en ninguna reunión se completó el mínimo de siete (7) integrantes, para sesionar conforme a lo determinado en la Resolución 22477 de 2014",Las sesiones del Comité SIGERDE del año 2014 se desarrollaron en una etapa critica del año y no era claro para los integrantes el alcance individual dentro de la Gestión del Riesgo de Desastres,
94,21,clchauxq1,Analizadas las ,,SGI,"Analizadas las tres (3) actas de sesiones de noviembre y diciembre de 2014, se observa que no están suscritas. La asistencia de los integrantes del Comité junto con los demás asistentes se registra en un mismo Formato Listado de Asistencia COD: FO-IDU 051_V 2.0. El posible extravió de los listados de asistencia, traería como consecuencia la perdida de validez de las actas, cuyo contenido registra la gestión incluida las decisiones tomadas por el Comité","Se registro la asistencia a las sesiones, mediante el Formato FO-IDU-051 Listado de Asistencia, el cual se anexo al Acta de cada reunión",
95,21,clchauxq1,No se registra ,,SGI,"No se registra evidencia del seguimiento y verificación al cumplimiento de los compromisos pactados y registrados en las reuniones de noviembre 24/ 2014, diciembre 15/2014 y diciembre 30/2014 del Comité SIGERDE, en las que se establecieron los compromisos descritos a continuación: o Asignar responsables (Titulares y Suplentes) al cuadro de redundancia de mando. Responsable: Estructura organizacional PIRE IDU 2013. (reunión nov 24/2014); o Formulación RAN continuidad negocio. Responsable SGGC (Dic. 15 /2015); o Asignaciones cuadro redundancia mando. Responsable: Estructura organizacional PIRE-IDU 2013-2014. (Dic.15/2015); o Asignaciones cuadro redundancia mando. Responsable: Estructura organizacional PIRE-IDU 2013-2014. (Dic. 30/2015)","No se registró literalmente en el Acta el seguimiento a los compromisos previos, pese a que en el desarrollo se evidenció que se hizo el seguimiento",
96,21,clchauxq1,La Secretaría T,,SGI,"La Secretaría Técnica del Comité SIGERDE, corresponde a la Dirección Técnica de Mantenimiento - DTM-, según literal g) del artículo 26º, de la Resolución 22477 DE 2014. No obstante, sus funciones las está desempeñando directamente esta Subdirección General. Por otra parte, la DTM no ha asistido a las sesiones realizadas.","Por las condiciones de premura y fortalecimiento en las que se desarrollaron las sesiones del Comité durante el 2014, la SGI asumió como lider la organización primaria del Comité",
97,21,clchauxq1,Dentro de las f,,SGI,"Dentro de las funciones del Coordinador del IDU para la gestión del riesgo de desastres, o sea la Subdirección General de Infraestructura, esta “promover programas de capacitación para todos los empleados y contratistas del Instituto.” según literal I artículo 8º de la Resolución 4130 de 2011, de las cuales no se evidencia su cumplimiento",Inicialmente se adelanto una etapa introductoria de conocimiento de la Gestión del Riesgo de Desastres a los integrantes del Comité,
98,22,clchauxq1,En Indagación r,,OTC,"En Indagación realizada a la Secretaria Técnica del Comité, se informó que no tenían las actas suscritas, que se estaba trabajando para obtenerlas, ya que la persona encargada de ellas, ya no trabajaba en el Instituto de Desarrollo Urbano - IDU. Además, la carpeta compartida - contentiva de estas - presentaba algunos inconvenientes que no permitían visualizarlas.",El proceso de formalización de las actas del comité no ha sido efectivo.,
99,22,clchauxq1,• De las nueve ,,OTC,"• De las nueve (9) sesiones obligatorias para el Comité Anti tramites y de Gobierno en Línea, no se realizaron tres (3), equivalente al 33% del total de las sesiones, por los siguientes motivos: Septiembre 10 de 2014: “El comité no se realizó por falta de material para la presentación del mismo” Noviembre 26 de 2014: “Sin Quórum” Febrero de 2015: No hubo Quorum • De las seis (6) sesiones restantes, equivalente al 67%, solamente una (1) tenía el quórum necesario para sesionar, la de junio de 2014, (realizado en julio 07 de 2014); conforme el art. 23, que reza: “El Comité Anti tramites y de Gobierno en línea del IDU……podrá sesionar con un mínimo del 50% más uno de sus integrantes.” 
 Por falta de quorum, se está incumpliendo con las funciones del Comité Anti trámites y de Gobierno en Línea.",La concurrida agenda de los directivos dificulta convocar a reuniones.,
100,22,clchauxq1,El Comité de la,,SGGC,"El Comité de la Subdirección General de Gestión Corporativa, de Sostenibilidad Contable, de Cartera y de Inventarios no han expedido su propio reglamento",Confusión entre el contenido de un reglamento y la Resolución que adopta los Comités,
101,22,clchauxq1,El Comité de Se,,SGGC,"El Comité de Seguimiento y Control Financiero, presenta un Reglamento Interno, firmado en reunión del Comité el 19 de septiembre de 2012, según Acta No 9, dando cumplimiento a la Resolución 1463 de 2012 ""Por la cual se modifica y articula el Sistema de Coordinación Interna del IDU"" la cual fue derogada por la resolucion 22477 de 2014.","Se derogó la Resolucion 1463 de 2013 ""Por la cual se modifica y articula el Sistema de Coordinación Interna del IDU"" y se expide la Resolución 22477 de 2014 ""Por la cual se modifica y actualiza el Sistema de Coordinación Interna del IDU""",
102,22,clchauxq1,No hubo realiza,,SGGC,No hubo realización de las sesiones obligatorias estipuladas en la Resolución 22477 de 2014 por parte del Comité de Seguimiento y Control Financiero y el Comité de Sostenibilidad Contable,1. Cruce de agendas de los miembros del Comité de Seguimiento y Control Financiero,
103,22,clchauxq1,Inasistencia de,,SGGC,"Inasistencia del subdirector General Jurídico, Directora Técnica de Gestión Contractual y jefe de la Oficina Asesora de Planeación al Comité de Sostenibilidad Contable",1. Cruce de agendas de los miembros del Comité de Sostenibilidad Contable. No obstante lo anterior se dio cumplimiento a lo establecido por la resolución 22477 de 2014,
104,22,clchauxq1,El Comité de Se,,SGGC,El Comité de Seguimiento y Control Financiero está utilizando un formato de acta de reunión desactualizado.,desconocimiento del formato actualizado del acta de reunión.,
105,22,clchauxq1,Las actas del c,,SGGC,Las actas del comité de Seguimiento y Control Financiero y de inventarios evaluadas no registran evidencia del seguimiento y verificación al cumplimiento de los compromisos pactados en sesiones anteriores.,Falta de claridad en los tiempos de ejecución de los compromisos adquiridos,
106,22,clchauxq1,La Secretaría T,,SGGC,"La Secretaría Técnica del Comité de la Subdirección General de Gestión Corporativa, corresponde a la Subdirección Técnica de Recursos Tecnológicos, sin embargo, sus funciones las está desempeñando directamente esta Subdirección General.",Facilidad para que el Subdirector General haga seguimiento a los compromisos pactados,
107,23,ccrussis1,Se observó con ,,SGGC,"Se observó con base en la información consultada en el Sistema de Información y Acompañamiento Contractual - SIAC, que la Subdirección General de gestión Corporativa presenta los siguientes treinta y tres (33) contratos y/o convenios, los cuales según cálculo efectuado por esta Oficina tomando la fecha de terminación proyectada de ejecución registrada en el SIAC y con base en el plazo estipulado considerando las prórrogas otorgadas para los contratos que no presentan fecha de registro en el sistema (Figuran contratos con fechas de suscripción desde los años 2000 al 2010)","1. Deficiencias en las obligaciones de la supervisión de los contratos.
 2. Deficiencias en el proceso de reestructuración administrativa en el año 2009.
 3. Insuficiente trazabilidad de los proesos de contratación anteriores.
 4. Inadecuado proeso de actualización de la infromación en el SIAC por parte de los responsables",
108,24,ccbernal2,Fortalecer los ,,DTPS,Fortalecer los controles y/o cambiar el estatus de la calificación y/o nivel de riesgo residual a los riesgos con código R.SC.02 - Deficiente estructuración de los pliegos de condiciones por la falta de documentos en las carpetas de los archivos de los procesos contractuales y el incumplimientos a los tiempos establecidos dentro de los procedimientos internos del Instituto ,Falta de fortalecimiento de la matriz de riesgos del proceso,
109,24,ccbernal2,Incluir en la M,,DTPS,"Incluir en la Matriz de Riesgos de Gestión de la Dirección Técnica de Procesos Selectivos los riesgos relacionados con: Omisión o no publicación oportuna en el SECOP y CAV, Desactualización o falta de concordancia de la información que se reporta en el aplicativo SIAC y en los portales de contratación",No estan incluidos los  riesgos de publicación en la matriz de riesgos del proceso,
110,24,ccbernal2,Incorporar en e,,DTPS,"Incorporar en el Manual de Gestión Contractual y los procedimientos la normatividad aplicable al proceso en especial la relacionada con el Decreto Único Reglamentario 1082 de 2015. Lo anterior, con el fin de garantizar el cumplimiento normativo y la adecuada realización de los procesos",Desactualización de procedimientos,
111,24,ccbernal2,Generar control,,DTPS,"Generar controles frente al registro de la información en el Sistema de Información de Acompañamiento Contractual – SIAC, en aras de contar con información fidedigna que permita hacer adecuado seguimiento de la contratación y que suministre información estadística veraz","Faltan revisiones, una guia que permita documentar todos los procesos igual",
112,24,ccbernal2,Hacer seguimien,,DTPS,"Hacer seguimiento y actualizar la información correspondiente a los expedientes del Sistema de Gestión Documental - Orfeo, lo anterior dando cumplimiento a las obligaciones establecidos en la Ley General de Archivos (AGN), en la cual manifiesta que “Los secretarios generales o los funcionarios administrativos de igual o superior jerarquía, pertenecientes a las entidades públicas, a cuyo cargo estén los archivos públicos, tendrán la obligación de velar por la integridad, autenticidad, veracidad y fidelidad de la información de los documentos de archivo y serán responsables de su organización y conservación, así como de la prestación de los servicios archivísticos","Faltan revisiones, una guia que permita documentar todos los procesos igual",
113,24,ccbernal2,Mantener actual,,DTPS,"Mantener actualizada, las bases en Excel que manejan la Dirección Técnica de Procesos Selectivos, en las cuales reportan los tiempos en que se reciben las solicitudes de contratación y las aclaraciones toda vez que la no congruencia en las fechas afecta la medición de sus indicadores","Faltan revisiones, una guia que permita documentar todos los procesos igual",
114,24,ccbernal2,La información ,,DTGC,"La información registrada en el SIAC no es consistente con lo reportado en el SECOP, la fecha del inicio del contrato reportada en SIAC no es coherente con la reportada en el SECOP","Las áreas técnicas no informan a la Dirección Técnica de Gestión Contractual oportunamente el inicio de los contratos, por lo que para cumplir con los términos de publicación (Tres días hábiles) se realiza el registro de la información en el portal con la fecha de suscripción   y no se realiza el seguimiento a los registros ingresados en el portal con el fin de realizar la actualización correspondiente.",
115,25,pwherrer1,Actividades de ,,DTC,Actividades de interventoria no realizadas durante la etapa de ejecución de la obra.,"En la fecha de la suscripción del Acta 123 (Terminación de obra e inicio de la etapa de mantenimiento del contrato principal), Poyry no ejercía como interventor del contrato adicional (Proyectos 123 y 124 Valorización).",
116,26,peussaga1,Publicar de man,,DTPS ,Publicar de manera oportuna todos los documentos vinculados al proceso de selección en su etapa precontractual.,"Falta de instrucciones claras, asignación de responsables directos",
117,26,peussaga1,Verificicar que,,DTPS ,Verificicar que los documentos se encuentren debidamente suscritos antes de publicarse en los portales de contatación ,Falta revisión de la persona que genera el documento y del personal de la sala de consulta que es encargada de la publicación ,
118,26,peussaga1,Actualizar la m,,DTPS ,Actualizar la matriz de procedimiento  de registro de información a portales SIAC-SICE-CAV-SECOP consolidada OAP V2.0,Desconocimiento de la matriz por parte de las áreas involucradas.,
119,26,peussaga1,Conciliar en la,,SGJ ,Conciliar en la contabilidad los pagos deriviados de los constratos suscritos por el IDU con Francisco Sintura Varela Abogados S.A y Gomez Gómez Abogados Limitada.,"Los pagos realizados con recurso IDU, han sido cargados en el sistema de Informacion Contractual, en el aplicativo de control financiero del contrato; mientras que los pagos realizados con recursos Transmilenio no se han cargado al Sistema.",
120,27,plleiva1,Analizar la nec,,STEST,Analizar la necesidad de incorporar dentro de los pliegos de condiciones factores excepcionales que puedan modificar las condiciones licitatorias,No se tuvieron en cuenta estos factores,
121,27,plleiva1,Evaluar la pert,,STEST,Evaluar la pertinencia de actualizar la Cartilla de puentes,La Cartilla de Puentes no ha tenido una actualización reciente,
122,28,plleiva1,Realizar una ad,,STEST,Realizar una adecuada estructuración de los pliegos de condiciones junto con estudios y diseños que permitan establecer la viavilidad del proyecto,"Se deben ejecutar ítems no previstos, matores cantidades de obra y se debe conciderar tiempos en la aprovación con las entidades",
123,29,cnforero2,Durante la veri,,STRH,"Durante la verificación realizada a las evaluaciones del desempeño laboral se observó que se estan utilizando dos formatos de planes de mejoramiento individuales, uno el FO-GAF-128 el cual se encuentra derogado y el otro el FO-TH-14 que se encuentra vigente y publicado a través del flash IDU del 01 de octubre de 2014.","Falta de compromiso por parte de los evaluadores y evaluados para la utilización de los formatos actualizados de Plan de Mejoramiento Individual, a pesar de haber sido socializado en el mes de octubre.",
124,29,cnforero2,Durante la eval,,STRH,"Durante la evaluación realizada se evidencíó que en Recursos Humanos no se le registra la fecha de recibido a cada una de las evaluaciones de desempeño laboral, por lo tanto no es posible observar la oportunidad y el cumplimiento de las áreas en la entrega de las mismas.","En el momento de la recepción del formato de evaluación de desempeño laboral, no se consideraba relevante fechar el recibido, debido a que la entrega se hace de forma masiva. ",
125,29,cnforero2,Durante la eval,,STRH,Durante la evaluación realizada se pudo evidenciar mediante consultas a las hojas de vida que hay demoras en las entregas de las evaluaciones de desempeño laboral para el archivo de las mismas hasta dos (2) años después de la realización de la evaluación según las fechas que se encuentran en los formatos.,"Los formatos de evaluación, correpondientes a los años 2013 y 2014, no se enviaban a la hoja de vida, debido a que se esperaba la terminación del proceso de evaluación, para conocer la tranzabilidad de cada uno de los evaluados, por cambios de evaluadores, encargos, licencias o cambio de compromisos laborales.",
126,29,cnforero2,De 46 carpetas ,,STRH,"De 46 carpetas de las hojas de vida revisadas 15 (32,6%) no presentan la fijación de compromisos, 2 (13,3%) se encontraban en el área de Recursos Humanos pero no estaban incluidas en la carpeta del funcionario, las demás no habían sido entregadas por las dependencias.",La fijación de compromisos no fueron remitir a la hoja de vida debido a que se encontraban en revisión en las diferentes areas de cada uno de los compromisos laborales con el fin de definir las metas de cada uno de los funcionarios. ,
127,29,cnforero2,"En 8 de 46 (17,",,STRH,"En 8 de 46 (17,4%) carpetas examinadas se evidenció que los planes de mejoramiento son iguales año tras año, lo que demuestra falta de seguimiento real por parte de los jefes y la falta de compromiso de seguir mejorando por parte de los funcionarios .",Falta de compromiso de los evaluados y evaluadores al realizar el seguimiento del plan de mejoramiento de los funcionarios con el fin de fortalecer las competencias de cada uno de ellos.,
128,29,cnforero2,"5 de 46 (10,9%)",,STRH,"5 de 46 (10,9%) presentan los formatos de evaluación de desempeño laboral implementados por la Comisión Nacional del Servicio Civil con información incompleta o sin firma de los responsables de las mismas.",Falta de compromiso de los evaluados y evaluadores al realizar el diligenciamiento de los formatos.,
129,29,cnforero2,"En 5 de 46 (10,",,STRH,"En 5 de 46 (10,9%) carpetas de las hojas de vida revisadas se envideció que las fechas descritas en los formatos no corresponden a los períodos evaluados",Falta de compromiso de los evaluados y evaluadores al realizar el diligenciamiento de los formatos.,
130,29,cnforero2,Las calificacio,,STRH,"Las calificaciones observadas durante la revisión no tienen relación con los indicadores presentados durante el año 2014 ya que varias de las áreas no cumplieron con las metas, pero las calificaciones de los funcionarios de planta en casi un 100% presentan cumplimiento superiores a 90%",Los directivos no son consecuentes al evaluar al funcionario  tanto con las metas de la dependencia como las individuales.,
131,29,cnforero2,El mapa de reis,,STRH,El mapa de reisgos de la Subdirección Técnica de Recursos Humanos no incorpora ningún riesgo al respecto y como se mencionó en el punto 4. en algunos casos la entrega de las evaluaciones de desempeño laboral se ha demorado años para su archivo por tal razón existe riesgo que estas se puedan refundir,"En el mapa de riesgos actual de la STRH no registra este riesgo, porque no se consideró relevante",
132,30,pwherrer1,Consolidar los ,,OAP,"Consolidar los resultados de la gestión adelantada en la vigencia en relación con  las actividades de Inducción y/o reinducción, a través de un documento que evidencie las actividades, los resultados y las conclusiones.","Falta de socialización eficiente frente a los productos requeridos (informes), adicionalmente esta información está contenida en el informe anual por áreas.",
133,30,pwherrer1,Implementar ins,,OAP,"Implementar instrumentos y levantar los registros pertinentes  para medir la satisfacción en relación con las actividades de inducción, reinducción, entrenamiento y capacitación.","Falta de socialización eficiente frente a los productos requeridos (informes), adicionalmente esta información está contenida en el informe anual por áreas.",
134,30,pwherrer1,Está pendiente ,,OAP,"Está pendiente la adopción de instrumentos o el diligenciamiento de registros que evidencien la evaluación de los programas de capacitación, bienestar e incentivos.",Deficiente socialización de los instrumentos de evaluación.,
135,30,pwherrer1,Realizar activi,,OAP,"Realizar actividades de socialización de los valores y principios éticos, a partir de la adopción de la cartilla ""Acuerdo Ético Gente IDU"".","Se realizó la divulgación de la cartilla de acuerdo ético, encontrándose pendiente su socialización, debido a que la OAC se encuentra en proceso de diagramación del entregable.",
136,30,pwherrer1,Formular un pla,,OAP,"Formular un plan de gestión ética, de manera que se implementen y adopten estrategias y actividades para lograr uno de los nuevos objetivos estratégicos formulados ""Dirigir la gestión del IDU hacia una entidad transparente , fortalecida, coordinada y dinámica con el fin de asumir los retos de la Bogotá Humana"". ","Las acciones del Plan de Gestión Ética 2015, se encuentran formuladas en la estrategia PREMI, liderada por la Secretaria General de la Alcaldía, pero no se han formalizado al interior del Instituto.",
137,30,pwherrer1,Fortalecer las ,,OAP,"Fortalecer las actividades de gestión ética para la vigencia 2015, con el fin de lograr integralidad en las acciones institucionales.","Las acciones del Plan de Gestión Ética 2015, se encuentran formuladas en la estrategia PREMI, liderada por la Secretaria General de la Alcaldía, pero no se han formalizado al interior del Instituto.",
138,30,pwherrer1,Implementar est,,OAP,Implementar estrategias de comunicación para socializar los resultados de la gestión institucional en el ámbito interno.,"No generar espacios para dar a conocer la información
No contar con lineamiento claro frente a publicación de la información",
